Product_Group_Code,Product_Group,SKU_Description,SKU,Model,ME,RMSE,MAE,MASE,RMSSE,WAPE,Coverage_80,Coverage_95,Mean_PI80_Width,Mean_PI95_Width,Mean_Pinball_Loss,Quantile_Crossings,Raw_Quantile_Crossings,Rearranged_Points,Error_Sum,Absolute_Error_Sum,Squared_Error_Sum,Actual_Units_Sum,Covered_80_Count,Covered_95_Count,Evaluation_Origins,Evaluation_Points,Evaluation_Horizon,Demand_Profile,Within_2pct_of_Best,Complexity_Rank,Raw_Best_Model,Selected_Model,Selected,Near_Tie,Raw_Winner_Margin_Pct,Selection_Rationale,RMSE_Rank
CVL,Control Valves,Control Valves High Capacity,CVL-06,Mean,60.09628647214858,469.7111606447564,361.5333333333333,0.5836725992376356,0.6285023761069698,0.8139587242026265,0.8809523809523809,0.8809523809523809,968.7046397774824,1278.1913221200284,,,,,2524.0440318302385,15184.399999999998,9266400.126238257,18655.0,37,37,7,42,6,Erratic,False,1,TiRex2,TiRex2,False,False,0.36884844728585253,Candidate,2
CVL,Control Valves,Control Valves High Capacity,CVL-06,ETS,60.15979144024044,469.722961279559,361.5212601693489,0.5836527895317166,0.6285201507548648,0.813931542595157,0.8809523809523809,0.8809523809523809,969.5232002076408,1279.4768197664705,,,,,2526.711240490099,15183.892927112654,9266865.734836,18655.0,37,37,7,42,6,Erratic,False,3,TiRex2,TiRex2,False,False,0.36884844728585253,Candidate,3
CVL,Control Valves,Control Valves High Capacity,CVL-06,ARIMA,55.89406077403541,477.75033151088,366.1818291170441,0.5910696174400646,0.6386977677017642,0.8244243807513187,0.8571428571428571,0.8809523809523809,962.90447167954,1272.9903144203272,,,,,2347.550552509487,15379.63682291585,9586305.92886774,18655.0,36,37,7,42,6,Erratic,False,4,TiRex2,TiRex2,False,False,0.36884844728585253,Candidate,4
CVL,Control Valves,Control Valves High Capacity,CVL-06,Naive,94.73809523809518,695.3847342093645,539.0714285714286,0.8652508108197833,0.9212173893076718,1.2136692575716963,0.8809523809523809,0.9761904761904762,1550.8348273206184,2226.2547854620916,,,,,3979.0,22641.0,20309517.0,18655.0,37,41,7,42,6,Erratic,False,1,TiRex2,TiRex2,False,False,0.36884844728585253,Candidate,5
CVL,Control Valves,Control Valves High Capacity,CVL-06,Seasonal_Naive,121.90476190476194,727.9010921821728,608.1428571428571,0.9835547142725772,0.976291555788606,1.3691771642991155,0.7857142857142857,1.0,1247.0056669887242,1791.517264464048,,,,,5120.0,25542.0,22253280.0,18655.0,33,42,7,42,6,Erratic,False,1,TiRex2,TiRex2,False,False,0.36884844728585253,Candidate,6
CVL,Control Valves,Control Valves High Capacity,CVL-06,Drift,53.602269472711725,741.6016958689745,573.8815110732035,0.921085380343083,0.9813224390710772,1.2920409254931415,0.9285714285714286,0.9761904761904762,1701.8800361268943,2444.106289110272,,,,,2251.2953178538924,24103.023465074555,23098869.16326103,18655.0,39,41,7,42,6,Erratic,False,2,TiRex2,TiRex2,False,False,0.36884844728585253,Candidate,7
CVL,Control Valves,Control Valves Service Kit,CVL-07,ETS,-20.039455999593535,45.229586501392774,30.264708358830777,0.789993020714393,0.8245679473459713,0.0927823175964154,0.8333333333333334,0.9761904761904762,111.1747585123326,170.5767263751327,,,,,-841.6571519829286,1271.1177510708922,85920.0507936528,13700.0,35,41,7,42,6,Intermittent,True,3,ETS,ETS,True,False,0.2897225052298055,Lowest rolling-origin RMSE,1
CVL,Control Valves,Control Valves Service Kit,CVL-07,TiRex2,13.743304298037575,58.33361561308448,43.70071193150112,1.125901307141684,1.043494357074638,0.1339729854834341,0.7619047619047619,,138.95996656871978,,16.690751293222736,0.0,0.0,0.0,577.2187805175781,1835.4299011230469,142918.04984079394,13700.0,32,0,7,42,6,Intermittent,False,5,ETS,ETS,False,False,0.2897225052298055,Candidate,2
CVL,Control Valves,Control Valves Service Kit,CVL-07,ARIMA,-20.955008158938156,63.1002264755376,42.67877463500538,1.1077497375238146,1.1415209304699527,0.1308400390270238,0.7857142857142857,0.8809523809523809,127.08236309234977,193.99851750712548,,,,,-880.1103426754023,1792.5085346702265,167228.82041309375,13700.0,33,37,7,42,6,Intermittent,False,4,ETS,ETS,False,False,0.2897225052298055,Candidate,3
CVL,Control Valves,Control Valves Service Kit,CVL-07,Seasonal_Naive,-23.880952380952383,64.04258255998411,42.45238095238095,1.1019073199077,1.1579376256665863,0.1301459854014598,0.7619047619047619,0.8571428571428571,119.22477203702252,182.3385539373599,,,,,-1003.0,1783.0,172261.0,13700.0,32,36,7,42,6,Intermittent,False,1,ETS,ETS,False,False,0.2897225052298055,Candidate,4
CVL,Control Valves,Control Valves Service Kit,CVL-07,Mean,-3.314868436617213,234.260829859681,216.3553613147784,5.592198008983305,4.211709365254324,0.6632792098701236,0.6666666666666666,1.0,630.647132114236,811.7511235443517,,,,,-139.22447433792274,9086.925175220693,2304881.7290749485,13700.0,28,42,7,42,6,Intermittent,False,1,ETS,ETS,False,False,0.2897225052298055,Candidate,5
CVL,Control Valves,Control Valves Service Kit,CVL-07,Drift,3.0220292784010145,316.4476807505878,233.2276456399395,6.079746553500789,5.736098262845011,0.7150044610859461,1.0,1.0,1350.1897633709982,1904.0625512294375,,,,,126.92522969284266,9795.56111687746,4205843.655401889,13700.0,42,42,7,42,6,Intermittent,False,2,ETS,ETS,False,False,0.2897225052298055,Candidate,6
CVL,Control Valves,Control Valves Service Kit,CVL-07,Naive,-1.9523809523809417,317.52330248195585,231.57142857142856,6.03770545442021,5.7553913780308745,0.70992700729927,1.0,1.0,1284.0239139217006,1790.0367794482547,,,,,-82.0,9726.0,4234484.0,13700.0,42,42,7,42,6,Intermittent,False,1,ETS,ETS,False,False,0.2897225052298055,Candidate,7
CVL,Control Valves,Control Valves Premium,CVL-08,TiRex2,-13.137029057457331,253.1934170185334,167.53278391701835,0.26836215370897,0.2851290079621403,1.2186312650701023,0.7619047619047619,,785.6056681587582,,68.28734528696725,0.0,6.0,4.0,-551.755220413208,7036.3769245147705,2692490.0697038807,5774.0,32,0,7,42,6,Lumpy,True,5,TiRex2,TiRex2,True,False,0.02809448549131921,Lowest rolling-origin RMSE,1
CVL,Control Valves,Control Valves Premium,CVL-08,Mean,-199.1954281123,260.30675579945813,234.1061295831821,0.3810477934159816,0.3030618419391365,1.702884905177285,1.0,1.0,1054.4991209344576,1434.494046913925,,,,,-8366.207980716597,9832.457442493644,2845903.498823227,5774.0,42,42,7,42,6,Lumpy,False,1,TiRex2,TiRex2,False,False,0.02809448549131921,Candidate,2
CVL,Control Valves,Control Valves Premium,CVL-08,ETS,-199.2629422214928,260.3675249082645,234.16456157206156,0.3811366446072738,0.3031289678385337,1.7033099386952864,1.0,1.0,1055.6498205590851,1436.218150313714,,,,,-8369.043573302693,9834.911586026585,2847232.417127941,5774.0,42,42,7,42,6,Lumpy,False,3,TiRex2,TiRex2,False,False,0.02809448549131921,Candidate,3
CVL,Control Valves,Control Valves Premium,CVL-08,ARIMA,-186.9124983471311,287.67122671937983,231.7009584935001,0.3725956418483683,0.3272907428866579,1.6853897223288885,0.9523809523809524,1.0,981.6536036814596,1349.461757508365,,,,,-7850.324930579504,9731.440256727004,3475698.8566537783,5774.0,40,42,7,42,6,Lumpy,False,4,TiRex2,TiRex2,False,False,0.02809448549131921,Candidate,4
CVL,Control Valves,Control Valves Premium,CVL-08,Seasonal_Naive,-146.2142857142857,485.7744185465982,353.6428571428571,0.6249721972920773,0.6076474043632296,2.5723934880498787,0.9285714285714286,0.9761904761904762,1356.3996560415874,1946.3624994938848,,,,,-6141.0,14853.0,9911025.0,5774.0,39,41,7,42,6,Lumpy,False,1,TiRex2,TiRex2,False,False,0.02809448549131921,Candidate,5
CVL,Control Valves,Control Valves Premium,CVL-08,Naive,-132.80952380952377,614.5959570939192,351.7619047619048,0.5307035398378607,0.6627482332587233,2.5587114651887775,0.9761904761904762,1.0,2358.73278645411,3479.91841203384,,,,,-5578.0,14774.0,15864584.0,5774.0,41,42,7,42,6,Lumpy,False,1,TiRex2,TiRex2,False,False,0.02809448549131921,Candidate,6
CVL,Control Valves,Control Valves Premium,CVL-08,Drift,-154.99555222388798,690.9795765147674,381.41681111825034,0.5710080719774879,0.7429856479021159,2.774420863693543,0.9761904761904762,1.0,2565.9608567996247,3792.577625393156,,,,,-6509.813193403295,16019.506066966516,20053016.556742135,5774.0,41,42,7,42,6,Lumpy,False,2,TiRex2,TiRex2,False,False,0.02809448549131921,Candidate,7
DRV,Electric Drives,Electric Drives Core,DRV-01,ARIMA,19.998269617295588,32.99745750125462,25.37939219623666,0.6965930178756978,0.5479694703685722,0.1594755344467295,0.9047619047619048,1.0,124.0916556645945,189.77335358963373,,,,,839.9273239264149,1065.93447224194,45730.95246497839,6684.0,38,42,7,42,6,Smooth,True,4,ARIMA,ARIMA,True,False,0.05737269705721516,Lowest rolling-origin RMSE,1
DRV,Electric Drives,Electric Drives Core,DRV-01,Mean,21.668074918148807,34.890610634132436,26.650393443751405,0.7321268519716301,0.5797520435343707,0.1674620772946677,0.8809523809523809,1.0,120.9971701503185,185.0492029363728,,,,,910.05914656225,1119.3165246375595,51128.89783775069,6684.0,37,42,7,42,6,Smooth,False,1,ARIMA,ARIMA,False,False,0.05737269705721516,Candidate,2
DRV,Electric Drives,Electric Drives Core,DRV-01,TiRex2,3.989396049862816,35.18792962683974,30.430646078927175,0.8419614451909581,0.5926021753550977,0.1912159089340127,0.7380952380952381,,92.92954926263718,,11.529663122267952,0.0,0.0,0.0,167.55463409423828,1278.0871353149414,52003.99643978389,6684.0,31,0,7,42,6,Smooth,False,5,ARIMA,ARIMA,False,False,0.05737269705721516,Candidate,3
DRV,Electric Drives,Electric Drives Core,DRV-01,Seasonal_Naive,16.571428571428566,35.677790877586034,22.90476190476191,0.6514970236359612,0.6386664093189753,0.1439257929383602,0.9761904761904762,0.9761904761904762,149.50363103965606,228.5239543695915,,,,,696.0,962.0,53462.0,6684.0,41,41,7,42,6,Smooth,False,1,ARIMA,ARIMA,False,False,0.05737269705721516,Candidate,4
DRV,Electric Drives,Electric Drives Core,DRV-01,ETS,30.24670643412176,49.0353057428105,35.21881415716346,0.9460158390193714,0.788395291398369,0.2213031410234686,0.8333333333333334,0.9523809523809524,124.89173826858855,186.08381502179205,,,,,1270.3616702331135,1479.1901946008647,100987.37079021792,6684.0,35,40,7,42,6,Smooth,False,3,ARIMA,ARIMA,False,False,0.05737269705721516,Candidate,5
DRV,Electric Drives,Electric Drives Core,DRV-01,Naive,11.571428571428571,76.37688505973894,55.380952380952365,1.4793736174267749,1.2167174067161222,0.3479952124476361,0.8809523809523809,0.9285714285714286,236.45641824998316,331.1261642534703,,,,,486.0,2326.0,245004.0,6684.0,37,39,7,42,6,Smooth,False,1,ARIMA,ARIMA,False,False,0.05737269705721516,Candidate,6
DRV,Electric Drives,Electric Drives Core,DRV-01,Drift,7.841086691086693,78.64850735058265,58.66129426129426,1.5705932621811292,1.2576685519621822,0.3686077736347036,0.8809523809523809,0.9285714285714286,252.4501572035266,351.0665686071339,,,,,329.3256410256407,2463.774358974359,259794.68375593543,6684.0,37,39,7,42,6,Smooth,False,2,ARIMA,ARIMA,False,False,0.05737269705721516,Candidate,7
DRV,Electric Drives,Electric Drives Compact,DRV-02,Seasonal_Naive,5.190476190476192,24.962829509950534,18.61904761904762,0.9487105450778104,1.0406196409285946,0.0988372093023255,0.8095238095238095,0.8571428571428571,63.16947309471265,96.60937219907744,,,,,218.0,782.0,26172.0,7912.0,34,36,7,42,6,Smooth,True,1,Seasonal_Naive,Seasonal_Naive,True,False,0.1302426198612771,Lowest rolling-origin RMSE,1
DRV,Electric Drives,Electric Drives Compact,DRV-02,ARIMA,-10.548502651181112,28.214053824476892,26.059243771689513,1.3051620030679305,1.1584104544815204,0.1383326893846005,0.3095238095238095,0.6904761904761905,46.70013848558214,71.42169848302403,,,,,-443.03711134960656,1094.4882384109594,33433.37899484013,7912.0,13,29,7,42,6,Smooth,False,4,Seasonal_Naive,Seasonal_Naive,False,False,0.1302426198612771,Candidate,2
DRV,Electric Drives,Electric Drives Compact,DRV-02,Mean,2.9552682192830018,30.95765939866866,24.283701474891952,1.2271738291917258,1.2764422512198803,0.1289074143004881,0.6428571428571429,0.9761904761904762,76.33530671145927,116.74477713247497,,,,,124.12126520988602,1019.915461945462,40251.820368647066,7912.0,27,41,7,42,6,Smooth,False,1,Seasonal_Naive,Seasonal_Naive,False,False,0.1302426198612771,Candidate,3
DRV,Electric Drives,Electric Drives Compact,DRV-02,TiRex2,-6.265763419015067,35.74517337105651,29.99346960158575,1.472072841456806,1.4415276436552529,0.159217103547346,0.7380952380952381,,80.8645252046131,,11.220424490630942,0.0,0.0,0.0,-263.1620635986328,1259.7257232666016,53664.13161172927,7912.0,31,0,7,42,6,Smooth,False,5,Seasonal_Naive,Seasonal_Naive,False,False,0.1302426198612771,Candidate,4
DRV,Electric Drives,Electric Drives Compact,DRV-02,Naive,-11.904761904761893,49.14168049532659,41.38095238095238,2.018867967639159,1.963114788648906,0.2196663296258847,0.7142857142857143,0.9047619047619048,108.98416694546113,166.6768999711939,,,,,-500.0,1738.0,101426.0,7912.0,30,38,7,42,6,Smooth,False,1,Seasonal_Naive,Seasonal_Naive,False,False,0.1302426198612771,Candidate,5
DRV,Electric Drives,Electric Drives Compact,DRV-02,ETS,-12.462842176899914,49.339029488831834,41.74396400139494,2.0365140608911756,1.9712593290077256,0.2215933377222684,0.7142857142857143,0.9285714285714286,109.46136548176548,167.40671215337815,,,,,-523.4393714297971,1753.246488058588,102242.27289779233,7912.0,30,39,7,42,6,Smooth,False,3,Seasonal_Naive,Seasonal_Naive,False,False,0.1302426198612771,Candidate,6
DRV,Electric Drives,Electric Drives Compact,DRV-02,Drift,-12.928701577172344,53.48858123096362,44.44666149133701,2.164415464742484,2.130547149494189,0.2359403163089173,0.7142857142857143,0.9047619047619048,119.12540486891754,182.18658496789536,,,,,-543.0054662412385,1866.7597826361543,120163.18952825852,7912.0,30,38,7,42,6,Smooth,False,2,Seasonal_Naive,Seasonal_Naive,False,False,0.1302426198612771,Candidate,7
DRV,Electric Drives,Electric Drives Standard,DRV-03,TiRex2,14.404077620733352,107.23408190237484,61.50167901175363,0.1869489347119133,0.2854796582218218,0.2626139201396555,0.8809523809523809,,232.10410635811945,,25.575486945096785,0.0,0.0,0.0,604.9712600708008,2583.0705184936523,482964.2295007,9836.0,37,0,7,42,6,Erratic,True,5,TiRex2,TiRex2,True,False,1.4982581820869367,Lowest rolling-origin RMSE,1
DRV,Electric Drives,Electric Drives Standard,DRV-03,Mean,17.09495381648092,267.89842251118864,200.3753954687288,0.6094621790810311,0.7121206817563528,0.85560864270909,0.8809523809523809,0.8809523809523809,529.4445038397326,694.7920667346274,,,,,717.9880602921978,8415.766609686609,3014321.7209273,9836.0,37,37,7,42,6,Erratic,False,1,TiRex2,TiRex2,False,False,1.4982581820869367,Candidate,2
DRV,Electric Drives,Electric Drives Standard,DRV-03,ARIMA,9.686086584154635,274.5096699553787,207.68649063613012,0.6304788164486709,0.7276717359309922,0.88682722719779,0.8571428571428571,0.8809523809523809,529.8549155312487,696.6397836234725,,,,,406.8156365344959,8722.832606717462,3164933.473758458,9836.0,36,37,7,42,6,Erratic,False,4,TiRex2,TiRex2,False,False,1.4982581820869367,Candidate,3
DRV,Electric Drives,Electric Drives Standard,DRV-03,Seasonal_Naive,39.02380952380948,383.8637220979043,328.45238095238096,0.998669742140896,1.0180681592795209,1.4025010166734444,0.8095238095238095,0.9285714285714286,668.0325192213583,939.0297354509804,,,,,1639.0,13795.0,6188757.0,9836.0,34,39,7,42,6,Erratic,False,1,TiRex2,TiRex2,False,False,1.4982581820869367,Candidate,4
DRV,Electric Drives,Electric Drives Standard,DRV-03,ETS,-7.120086252671264,431.7859522710102,331.64410614431915,0.997356182385466,1.1269634168859823,1.4161297741014034,0.5714285714285714,0.6904761904761905,892.9038432894582,1239.2084541769975,,,,,-299.04362261219285,13929.052458061404,7830442.56030049,9836.0,24,29,7,42,6,Erratic,False,3,TiRex2,TiRex2,False,False,1.4982581820869367,Candidate,5
DRV,Electric Drives,Electric Drives Standard,DRV-03,Naive,-6.952380952381067,432.9629919299712,333.23809523809524,1.002118357086361,1.1299902056419004,1.422936152907686,0.8333333333333334,0.9523809523809524,855.4153170424207,1225.6966717457074,,,,,-292.0,13996.0,7873192.0,9836.0,35,40,7,42,6,Erratic,False,1,TiRex2,TiRex2,False,False,1.4982581820869367,Candidate,6
DRV,Electric Drives,Electric Drives Standard,DRV-03,Drift,26.120513199705695,449.54452594625263,346.27061671937446,1.0410679976120232,1.1728279421981662,1.4785853906276665,0.8333333333333334,0.9523809523809524,861.4201700320973,1259.7026656231058,,,,,1097.061554387641,14543.365902213727,8487791.79394612,9836.0,35,40,7,42,6,Erratic,False,2,TiRex2,TiRex2,False,False,1.4982581820869367,Candidate,7
DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,TiRex2,130.16998109363374,334.6837753234378,233.6838120960054,0.6589034407147041,0.7764755891926304,0.7838607226285621,0.7142857142857143,,572.9054780233474,,87.55951686082062,0.0,0.0,0.0,5467.139205932617,9814.720108032228,4704555.637519475,12521.0,30,0,7,42,6,Erratic,True,5,TiRex2,TiRex2,True,False,0.02440160482640512,Lowest rolling-origin RMSE,1
DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Mean,69.05783631165401,342.8505965506897,246.02203907203904,0.6945108549672369,0.7973447583987362,0.8252476352548231,0.7619047619047619,0.8809523809523809,585.5460467103234,774.2577193601281,,,,,2900.42912508947,10332.92564102564,4936954.325316881,12521.0,32,37,7,42,6,Erratic,False,1,TiRex2,TiRex2,False,False,0.02440160482640512,Candidate,2
DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,ARIMA,62.77323217811509,344.33943689656684,248.00229197972712,0.6987513427650132,0.79795496792905,0.8318901256408064,0.7380952380952381,0.8809523809523809,583.4595806107899,774.8221192320058,,,,,2636.4757514808325,10416.096263148538,4979925.207694279,12521.0,31,37,7,42,6,Erratic,False,4,TiRex2,TiRex2,False,False,0.02440160482640512,Candidate,3
DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,ETS,-12.335205965430111,430.4584781984169,325.1190696855863,0.906345505132331,0.9824359717120577,1.090567920037906,0.6666666666666666,0.8333333333333334,660.5249972587284,891.6996687165325,,,,,-518.0786505480662,13655.000926794624,7782369.061021672,12521.0,28,35,7,42,6,Erratic,False,3,TiRex2,TiRex2,False,False,0.02440160482640512,Candidate,4
DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Seasonal_Naive,59.92857142857136,486.99753103901384,414.8809523809524,1.1718919176968363,1.131893412719705,1.391662007826851,0.6428571428571429,0.8809523809523809,764.539033785711,1086.4773027570989,,,,,2517.0,17425.0,9960997.0,12521.0,27,37,7,42,6,Erratic,False,1,TiRex2,TiRex2,False,False,0.02440160482640512,Candidate,5
DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Naive,27.261904761904844,515.6572089507303,400.54761904761904,1.1226283843350262,1.1822126801959822,1.343582780928041,0.8095238095238095,0.9523809523809524,959.022080128134,1375.3880074911417,,,,,1145.0,16823.0,11167899.0,12521.0,34,40,7,42,6,Erratic,False,1,TiRex2,TiRex2,False,False,0.02440160482640512,Candidate,6
DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Drift,-8.994359889652243,554.0729446594283,430.7765216763675,1.206778655430995,1.2685778152107243,1.4449815438389448,0.8333333333333334,0.9523809523809524,1052.5986854569614,1514.1013462556436,,,,,-377.7631153653908,18092.61391040743,12893866.776149943,12521.0,35,40,7,42,6,Erratic,False,2,TiRex2,TiRex2,False,False,0.02440160482640512,Candidate,7
DRV,Electric Drives,Electric Drives Precision,DRV-05,ARIMA,18.242083548799403,37.434334823485734,29.686106935296117,0.8063091177878643,0.7208013836827303,0.0867531652715305,0.9047619047619048,0.9761904761904762,116.56382830208784,178.2689916773792,,,,,766.1675090495748,1246.8164912824366,58855.835794427134,14372.0,38,41,7,42,6,Smooth,True,4,ARIMA,ARIMA,True,False,0.26655319009545536,Lowest rolling-origin RMSE,1
DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,38.80952380952381,47.41257618978725,41.0,1.119369066028002,0.9223061432046415,0.1198163094906763,0.8571428571428571,1.0,132.59135256113055,202.78097477165016,,,,,1630.0,1722.0,94414.0,14372.0,36,42,7,42,6,Smooth,False,1,ARIMA,ARIMA,False,False,0.26655319009545536,Candidate,2
DRV,Electric Drives,Electric Drives Precision,DRV-05,TiRex2,37.76872834705171,56.479845918912986,47.99711318243118,1.3197668408255772,1.1122188093958116,0.1402643162859803,0.6904761904761905,,132.7847199212937,,18.205528925335596,0.0,0.0,0.0,1586.286590576172,2015.8787536621096,133978.8657910144,14372.0,29,0,7,42,6,Smooth,False,5,ARIMA,ARIMA,False,False,0.26655319009545536,Candidate,3
DRV,Electric Drives,Electric Drives Precision,DRV-05,ETS,31.410234881078907,58.85377217194689,50.14788541164051,1.380575227487268,1.1592225209345663,0.1465496233849778,0.8095238095238095,1.0,157.8386460271849,241.39337807323065,,,,,1319.2298650053135,2106.211187288902,145478.19295243203,14372.0,34,42,7,42,6,Smooth,False,3,ARIMA,ARIMA,False,False,0.26655319009545536,Candidate,4
DRV,Electric Drives,Electric Drives Precision,DRV-05,Drift,18.810401339318133,58.9693240019009,50.51074164535559,1.3795242646270347,1.1477252592090306,0.1476100159410614,0.9523809523809524,1.0,228.36001801719783,349.24650935323507,,,,,790.0368562513615,2121.4511491049348,146050.009276129,14372.0,40,42,7,42,6,Smooth,False,2,ARIMA,ARIMA,False,False,0.26655319009545536,Candidate,5
DRV,Electric Drives,Electric Drives Precision,DRV-05,Naive,30.61904761904763,61.69317319645359,52.09523809523809,1.4310667785685478,1.2092459676512048,0.1522404675758419,0.9523809523809524,1.0,209.22810843348137,319.98677861144,,,,,1286.0,2188.0,159854.0,14372.0,40,42,7,42,6,Smooth,False,1,ARIMA,ARIMA,False,False,0.26655319009545536,Candidate,6
DRV,Electric Drives,Electric Drives Precision,DRV-05,Mean,50.16411002243517,63.990364399051856,54.9184201567453,1.5066715157772554,1.2581265422811303,0.1604907908838923,0.4047619047619047,0.8809523809523809,120.14865174446724,183.75150601929155,,,,,2106.892620942276,2306.573646583301,171980.20290878465,14372.0,17,37,7,42,6,Smooth,False,1,ARIMA,ARIMA,False,False,0.26655319009545536,Candidate,7
DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,6.666666666666666,26.965586534374832,17.71428571428571,0.6415991099029406,0.6038690939183966,0.0667204735001345,0.8809523809523809,1.0,98.29248948132437,150.325390342222,,,,,280.0,744.0,30540.0,11151.0,37,42,7,42,6,Intermittent,True,1,Seasonal_Naive,Seasonal_Naive,True,False,0.3518956535178028,Lowest rolling-origin RMSE,1
DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ARIMA,-12.806240472027811,36.45465923037953,30.5169273015108,1.0754666674864282,0.7792853549683327,0.1149413457684022,0.9523809523809524,1.0,104.2252379037508,155.2281876676031,,,,,-537.862099825168,1281.7109466634538,55815.571543329985,11151.0,40,42,7,42,6,Intermittent,False,4,Seasonal_Naive,Seasonal_Naive,False,False,0.3518956535178028,Candidate,2
DRV,Electric Drives,Electric Drives High Capacity,DRV-06,TiRex2,28.09014347621373,59.72840441559739,43.89976683117094,1.5743009843452311,1.309633866454864,0.1653475210213595,0.7380952380952381,,122.30742109389531,,17.001210136009906,0.0,0.0,0.0,1179.7860260009766,1843.7902069091797,149834.25634939247,11151.0,31,0,7,42,6,Intermittent,False,5,Seasonal_Naive,Seasonal_Naive,False,False,0.3518956535178028,Candidate,3
DRV,Electric Drives,Electric Drives High Capacity,DRV-06,ETS,10.047230541102795,100.28424618110758,65.52542527267568,2.164962983350289,2.0358390449710213,0.2468000951889855,0.8333333333333334,1.0,207.51532724918704,286.46141826621306,,,,,421.9836827263176,2752.0678614523777,422391.0613487454,11151.0,35,42,7,42,6,Intermittent,False,3,Seasonal_Naive,Seasonal_Naive,False,False,0.3518956535178028,Candidate,4
DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Mean,26.99036742312604,193.72842846330525,185.996789141042,6.628874634254056,4.249285643780611,0.7005528781206856,0.6190476190476191,1.0,447.1805669186986,580.4614624177583,,,,,1133.5954317712938,7811.865143923765,1576289.5677842032,11151.0,26,42,7,42,6,Intermittent,False,1,Seasonal_Naive,Seasonal_Naive,False,False,0.3518956535178028,Candidate,5
DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Naive,55.5,270.204552145222,205.5952380952381,7.358182567992399,5.952068080231337,0.7743700116581472,0.9761904761904762,1.0,875.4055768965601,1230.83021764049,,,,,2331.0,8635.0,3066441.0,11151.0,41,42,7,42,6,Intermittent,False,1,Seasonal_Naive,Seasonal_Naive,False,False,0.3518956535178028,Candidate,6
DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Drift,52.41400793650792,271.69320432067735,207.2332407407407,7.422006222471058,5.9880595907465475,0.7805395131477993,0.9761904761904762,1.0,922.789161331738,1311.3623571618557,,,,,2201.388333333334,8703.79611111111,3100322.2855095677,11151.0,41,42,7,42,6,Intermittent,False,2,Seasonal_Naive,Seasonal_Naive,False,False,0.3518956535178028,Candidate,7
DRV,Electric Drives,Electric Drives Service Kit,DRV-07,TiRex2,12.13505118233817,135.02906698161783,120.74198332287015,0.4531621839337683,0.4372657768609601,0.4117875192497399,0.8095238095238095,,300.0245274135045,,41.0832606017905,0.0,0.0,0.0,509.6721496582031,5071.163299560547,765779.6550569017,12315.0,34,0,7,42,6,Intermittent,True,5,TiRex2,TiRex2,True,False,0.6914732300843847,Lowest rolling-origin RMSE,1
DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ARIMA,45.15477607140058,228.39805208267785,215.16263186628225,0.80289593869156,0.737115852201297,0.7338067834660053,0.5714285714285714,1.0,461.5976232691772,608.3719984014663,,,,,1896.5005949988235,9036.830538383854,2190958.1481967876,12315.0,24,42,7,42,6,Intermittent,False,4,TiRex2,TiRex2,False,False,0.6914732300843847,Candidate,2
DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,37.72666582491289,249.74829591469793,245.27768766360524,0.9138275944507092,0.8035938816218636,0.836513429303404,0.8571428571428571,1.0,524.5262940978571,666.9467652519343,,,,,1584.519964646341,10301.66288187142,2619716.8751164125,12315.0,36,42,7,42,6,Intermittent,False,3,TiRex2,TiRex2,False,False,0.6914732300843847,Candidate,3
DRV,Electric Drives,Electric Drives Service Kit,DRV-07,Mean,37.66856501280146,249.7494324386085,245.2781157752422,0.913828614156274,0.8035968955522409,0.836514889367452,0.8571428571428571,1.0,524.1811378600681,666.3881376267622,,,,,1582.0797305376614,10301.680862560172,2619740.7181430967,12315.0,36,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.6914732300843847,Candidate,4
DRV,Electric Drives,Electric Drives Service Kit,DRV-07,Naive,23.357142857142847,363.48933959608775,289.73809523809524,1.0742419973929322,1.1599657488321058,0.988144539179862,0.9285714285714286,1.0,1113.0937569285195,1563.656826060603,,,,,981.0,12169.0,5549229.0,12315.0,39,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.6914732300843847,Candidate,5
DRV,Electric Drives,Electric Drives Service Kit,DRV-07,Drift,12.069479530686438,370.95200245088114,296.1122122343387,1.0965070262261152,1.1818754205632205,1.0098833060367212,0.9285714285714286,1.0,1185.6713404410823,1678.0553224502216,,,,,506.91814028883016,12436.712913842222,5779426.301137378,12315.0,39,42,7,42,6,Intermittent,False,2,TiRex2,TiRex2,False,False,0.6914732300843847,Candidate,6
