Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile
2026-12-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,ETS,1563.13911007998,1392.526576646612,1733.7516435133477,1302.2097570746373,1824.0684630853225,Native fable 80% and 95% model intervals,Seasonal
2027-01-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,ETS,1513.2629396708248,1346.0248222705538,1680.5010570710958,1257.4943106437747,1769.031568697875,Native fable 80% and 95% model intervals,Seasonal
2027-02-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,ETS,1494.403403938162,1327.2305172318636,1661.5762906444604,1238.7345366486104,1750.0722712277136,Native fable 80% and 95% model intervals,Seasonal
2027-03-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,ETS,1279.347268237294,1134.5236891356676,1424.1708473389203,1057.8587173409808,1500.8358191336072,Native fable 80% and 95% model intervals,Seasonal
2027-04-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,ETS,1224.6370073101102,1084.3903551550327,1364.8836594651877,1010.1482621307792,1439.1257524894413,Native fable 80% and 95% model intervals,Seasonal
2027-05-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,ETS,1077.4836702492091,952.6829983778432,1202.284342120575,886.6175134041413,1268.3498270942769,Native fable 80% and 95% model intervals,Seasonal
2027-06-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,ETS,998.0781063992094,881.1864090676274,1114.9698037307915,819.3076823122949,1176.848530486124,Native fable 80% and 95% model intervals,Seasonal
2026-07-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Mean,1186.3333333333333,910.4994293773237,1462.1672372893427,764.4817808840035,1608.184885782663,Native fable 80% and 95% model intervals,Seasonal
2026-08-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Mean,1186.3333333333333,910.4994293773237,1462.1672372893427,764.4817808840035,1608.184885782663,Native fable 80% and 95% model intervals,Seasonal
2026-09-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Mean,1186.3333333333333,910.4994293773237,1462.1672372893427,764.4817808840035,1608.184885782663,Native fable 80% and 95% model intervals,Seasonal
2026-10-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Mean,1186.3333333333333,910.4994293773237,1462.1672372893427,764.4817808840035,1608.184885782663,Native fable 80% and 95% model intervals,Seasonal
2026-11-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Mean,1186.3333333333333,910.4994293773237,1462.1672372893427,764.4817808840035,1608.184885782663,Native fable 80% and 95% model intervals,Seasonal
2026-12-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Mean,1186.3333333333333,910.4994293773237,1462.1672372893427,764.4817808840035,1608.184885782663,Native fable 80% and 95% model intervals,Seasonal
2027-01-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Mean,1186.3333333333333,910.4994293773237,1462.1672372893427,764.4817808840035,1608.184885782663,Native fable 80% and 95% model intervals,Seasonal
2027-02-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Mean,1186.3333333333333,910.4994293773237,1462.1672372893427,764.4817808840035,1608.184885782663,Native fable 80% and 95% model intervals,Seasonal
2027-03-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Mean,1186.3333333333333,910.4994293773237,1462.1672372893427,764.4817808840035,1608.184885782663,Native fable 80% and 95% model intervals,Seasonal
2027-04-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Mean,1186.3333333333333,910.4994293773237,1462.1672372893427,764.4817808840035,1608.184885782663,Native fable 80% and 95% model intervals,Seasonal
2027-05-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Mean,1186.3333333333333,910.4994293773237,1462.1672372893427,764.4817808840035,1608.184885782663,Native fable 80% and 95% model intervals,Seasonal
2027-06-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Mean,1186.3333333333333,910.4994293773237,1462.1672372893427,764.4817808840035,1608.184885782663,Native fable 80% and 95% model intervals,Seasonal
2026-07-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Naive,1066,871.8701656626148,1260.129834337385,769.1040389979844,1362.8959610020156,Native fable 80% and 95% model intervals,Seasonal
2026-08-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Naive,1066,791.4589554188277,1340.5410445811722,646.125705337156,1485.874294662844,Native fable 80% and 95% model intervals,Seasonal
2026-09-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Naive,1066,729.7572636627197,1402.2427363372803,551.7611109825208,1580.2388890174793,Native fable 80% and 95% model intervals,Seasonal
2026-10-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Naive,1066,677.7403313252296,1454.2596686747704,472.20807799596867,1659.7919220040312,Native fable 80% and 95% model intervals,Seasonal
2026-11-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Naive,1066,631.9124939608339,1500.087506039166,402.12044895436634,1729.8795510456337,Native fable 80% and 95% model intervals,Seasonal
2026-12-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Naive,1066,590.4809620223774,1541.5190379776227,338.7563888518081,1793.243611148192,Native fable 80% and 95% model intervals,Seasonal
2027-01-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Naive,1066,552.3807362851114,1579.6192637148886,280.48712192913547,1851.5128780708646,Native fable 80% and 95% model intervals,Seasonal
2027-02-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Naive,1066,516.9179108376554,1615.0820891623446,226.25141067431184,1905.748589325688,Native fable 80% and 95% model intervals,Seasonal
2027-03-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Naive,1066,483.6104969878445,1648.3895030121555,175.31211699395294,1956.687883006047,Native fable 80% and 95% model intervals,Seasonal
2027-04-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Naive,1066,452.1075617026986,1679.8924382973014,127.13253512910353,2004.8674648708966,Native fable 80% and 95% model intervals,Seasonal
2027-05-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Naive,1066,422.1441788890414,1709.8558211109585,81.30749558432478,2050.692504415675,Native fable 80% and 95% model intervals,Seasonal
2027-06-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Naive,1066,393.5145273254393,1738.4854726745607,37.52222196504158,2094.4777780349586,Native fable 80% and 95% model intervals,Seasonal
2026-07-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Seasonal_Naive,897,718.8823887371504,1075.1176112628496,624.5926209499517,1169.4073790500483,Native fable 80% and 95% model intervals,Seasonal
2026-08-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Seasonal_Naive,1027,848.8823887371504,1205.1176112628496,754.5926209499517,1299.4073790500483,Native fable 80% and 95% model intervals,Seasonal
2026-09-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Seasonal_Naive,1123,944.8823887371504,1301.1176112628496,850.5926209499517,1395.4073790500483,Native fable 80% and 95% model intervals,Seasonal
2026-10-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Seasonal_Naive,1288,1109.8823887371504,1466.1176112628496,1015.5926209499517,1560.4073790500483,Native fable 80% and 95% model intervals,Seasonal
2026-11-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Seasonal_Naive,1347,1168.8823887371504,1525.1176112628496,1074.5926209499517,1619.4073790500483,Native fable 80% and 95% model intervals,Seasonal
2026-12-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Seasonal_Naive,1429,1250.8823887371504,1607.1176112628496,1156.5926209499517,1701.4073790500483,Native fable 80% and 95% model intervals,Seasonal
2027-01-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Seasonal_Naive,1525,1346.8823887371504,1703.1176112628496,1252.5926209499517,1797.4073790500483,Native fable 80% and 95% model intervals,Seasonal
2027-02-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Seasonal_Naive,1473,1294.8823887371504,1651.1176112628496,1200.5926209499517,1745.4073790500483,Native fable 80% and 95% model intervals,Seasonal
2027-03-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Seasonal_Naive,1274,1095.8823887371504,1452.1176112628496,1001.5926209499517,1546.4073790500483,Native fable 80% and 95% model intervals,Seasonal
2027-04-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Seasonal_Naive,1275,1096.8823887371504,1453.1176112628496,1002.5926209499517,1547.4073790500483,Native fable 80% and 95% model intervals,Seasonal
2027-05-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Seasonal_Naive,1085,906.8823887371504,1263.1176112628496,812.5926209499517,1357.4073790500483,Native fable 80% and 95% model intervals,Seasonal
2027-06-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,Seasonal_Naive,1066,887.8823887371504,1244.1176112628496,793.5926209499517,1338.4073790500483,Native fable 80% and 95% model intervals,Seasonal
2026-07-01,CVL,Control Valves,Control Valves Core,CVL-01,ARIMA,181.161424773648,147.4738822644864,214.8489672828096,129.64077447694257,232.68207507035345,Native fable 80% and 95% model intervals,Volatile
2026-08-01,CVL,Control Valves,Control Valves Core,CVL-01,ARIMA,188.2779668460421,154.59042433688052,221.96550935520366,136.75731654933662,239.79861714274756,Native fable 80% and 95% model intervals,Volatile
2026-09-01,CVL,Control Valves,Control Valves Core,CVL-01,ARIMA,178.1114781711934,144.4239356620318,211.799020680355,126.59082787448794,229.63212846789884,Native fable 80% and 95% model intervals,Volatile
2026-10-01,CVL,Control Valves,Control Valves Core,CVL-01,ARIMA,179.80589295033485,146.11835044117328,213.49343545949642,128.28524265362938,231.32654324704032,Native fable 80% and 95% model intervals,Volatile
2026-11-01,CVL,Control Valves,Control Valves Core,CVL-01,ARIMA,176.75594634788024,143.06840383871867,210.4434888570418,125.23529605117479,228.2765966445857,Native fable 80% and 95% model intervals,Volatile
2026-12-01,CVL,Control Valves,Control Valves Core,CVL-01,ARIMA,191.32791344849667,157.64037093933507,225.01545595765828,139.80726315179123,242.8485637452021,Native fable 80% and 95% model intervals,Volatile
2027-01-01,CVL,Control Valves,Control Valves Core,CVL-01,ARIMA,170.99493609879931,137.30739358963774,204.6824786079609,119.47428580209386,222.51558639550478,Native fable 80% and 95% model intervals,Volatile
2027-02-01,CVL,Control Valves,Control Valves Core,CVL-01,ARIMA,168.283872452173,134.59632994301143,201.97141496133457,116.76322215546755,219.80452274887847,Native fable 80% and 95% model intervals,Volatile
2027-03-01,CVL,Control Valves,Control Valves Core,CVL-01,ARIMA,173.02823383376906,139.34069132460746,206.71577634293067,121.50758353706361,224.5488841304745,Native fable 80% and 95% model intervals,Volatile
2027-04-01,CVL,Control Valves,Control Valves Core,CVL-01,ARIMA,180.48365886199142,146.7961163528298,214.17120137115302,128.96300856528597,232.00430915869686,Native fable 80% and 95% model intervals,Volatile
2027-05-01,CVL,Control Valves,Control Valves Core,CVL-01,ARIMA,167.94498949634473,134.25744698718313,201.63253200550633,116.42433919963928,219.46563979305017,Native fable 80% and 95% model intervals,Volatile
2027-06-01,CVL,Control Valves,Control Valves Core,CVL-01,ARIMA,179.80589295033485,146.11835044117328,213.49343545949642,128.28524265362938,231.32654324704032,Native fable 80% and 95% model intervals,Volatile
2026-07-01,CVL,Control Valves,Control Valves Core,CVL-01,Drift,183.2,136.49387756843515,229.90612243156482,111.76914986133694,254.63085013866305,Native fable 80% and 95% model intervals,Volatile
2026-08-01,CVL,Control Valves,Control Valves Core,CVL-01,Drift,183.4,116.43645714689391,250.36354285310608,80.98809883430728,285.81190116569275,Native fable 80% and 95% model intervals,Volatile
2026-09-01,CVL,Control Valves,Control Valves Core,CVL-01,Drift,183.6,100.4858459915379,266.71415400846206,56.48787057672885,310.7121294232711,Native fable 80% and 95% model intervals,Volatile
2026-10-01,CVL,Control Valves,Control Valves Core,CVL-01,Drift,183.8,86.57345296730904,281.026547032691,35.104827953384444,332.4951720466156,Native fable 80% and 95% model intervals,Volatile
2026-11-01,CVL,Control Valves,Control Valves Core,CVL-01,Drift,184,73.91261368570461,294.0873863142954,15.63587160343775,352.36412839656225,Native fable 80% and 95% model intervals,Volatile
2026-12-01,CVL,Control Valves,Control Valves Core,CVL-01,Drift,184.20000000000002,62.10718231861108,306.29281768138895,0,370.92485123518765,Native fable 80% and 95% model intervals,Volatile
2027-01-01,CVL,Control Valves,Control Valves Core,CVL-01,Drift,184.4,50.9261375418244,317.8738624581756,0,388.5306571884271,Native fable 80% and 95% model intervals,Volatile
2027-02-01,CVL,Control Valves,Control Valves Core,CVL-01,Drift,184.6,40.221746388584535,328.9782536114154,0,405.4074843316291,Native fable 80% and 95% model intervals,Volatile
2027-03-01,CVL,Control Valves,Control Valves Core,CVL-01,Drift,184.8,29.893316482097646,339.7066835179024,0,421.7093283660513,Native fable 80% and 95% model intervals,Volatile
2027-04-01,CVL,Control Valves,Control Valves Core,CVL-01,Drift,185,19.86892052855694,350.13107947144306,0,437.5461925948433,Native fable 80% and 95% model intervals,Volatile
2027-05-01,CVL,Control Valves,Control Valves Core,CVL-01,Drift,185.20000000000002,10.095292631672379,360.3047073683276,0,452.9995401765233,Native fable 80% and 95% model intervals,Volatile
2027-06-01,CVL,Control Valves,Control Valves Core,CVL-01,Drift,185.4,0.531841562841322,370.2681584371587,0,468.13145003814157,Native fable 80% and 95% model intervals,Volatile
2026-07-01,CVL,Control Valves,Control Valves Core,CVL-01,ETS,178.05418968861372,142.15275354944347,213.95562582778396,123.14768126720949,232.96069811001794,Native fable 80% and 95% model intervals,Volatile
2026-08-01,CVL,Control Valves,Control Valves Core,CVL-01,ETS,178.05418968861372,142.1527533653587,213.95562601186873,123.14768098567613,232.96069839155132,Native fable 80% and 95% model intervals,Volatile
2026-09-01,CVL,Control Valves,Control Valves Core,CVL-01,ETS,178.05418968861372,142.1527531812741,213.95562619595333,123.14768070414304,232.96069867308438,Native fable 80% and 95% model intervals,Volatile
2026-10-01,CVL,Control Valves,Control Valves Core,CVL-01,ETS,178.05418968861372,142.15275299718934,213.9556263800381,123.14768042260968,232.96069895461775,Native fable 80% and 95% model intervals,Volatile
2026-11-01,CVL,Control Valves,Control Valves Core,CVL-01,ETS,178.05418968861372,142.15275281310457,213.95562656412287,123.14768014107634,232.9606992361511,Native fable 80% and 95% model intervals,Volatile
2026-12-01,CVL,Control Valves,Control Valves Core,CVL-01,ETS,178.05418968861372,142.15275262901997,213.95562674820746,123.14767985954325,232.9606995176842,Native fable 80% and 95% model intervals,Volatile
2027-01-01,CVL,Control Valves,Control Valves Core,CVL-01,ETS,178.05418968861372,142.15275244493523,213.9556269322922,123.1476795780099,232.96069979921754,Native fable 80% and 95% model intervals,Volatile
2027-02-01,CVL,Control Valves,Control Valves Core,CVL-01,ETS,178.05418968861372,142.15275226085055,213.9556271163769,123.14767929647667,232.96070008075077,Native fable 80% and 95% model intervals,Volatile
2027-03-01,CVL,Control Valves,Control Valves Core,CVL-01,ETS,178.05418968861372,142.15275207676586,213.95562730046157,123.14767901494346,232.96070036228397,Native fable 80% and 95% model intervals,Volatile
2027-04-01,CVL,Control Valves,Control Valves Core,CVL-01,ETS,178.05418968861372,142.15275189268118,213.95562748454626,123.14767873341023,232.9607006438172,Native fable 80% and 95% model intervals,Volatile
2027-05-01,CVL,Control Valves,Control Valves Core,CVL-01,ETS,178.05418968861372,142.15275170859644,213.955627668631,123.1476784518769,232.96070092535052,Native fable 80% and 95% model intervals,Volatile
2027-06-01,CVL,Control Valves,Control Valves Core,CVL-01,ETS,178.05418968861372,142.15275152451184,213.9556278527156,123.14767817034381,232.96070120688364,Native fable 80% and 95% model intervals,Volatile
2026-07-01,CVL,Control Valves,Control Valves Core,CVL-01,Mean,178.05555555555554,142.18319462300963,213.92791648810146,123.19351382543307,232.91759728567803,Native fable 80% and 95% model intervals,Volatile
2026-08-01,CVL,Control Valves,Control Valves Core,CVL-01,Mean,178.05555555555554,142.18319462300963,213.92791648810146,123.19351382543307,232.91759728567803,Native fable 80% and 95% model intervals,Volatile
2026-09-01,CVL,Control Valves,Control Valves Core,CVL-01,Mean,178.05555555555554,142.18319462300963,213.92791648810146,123.19351382543307,232.91759728567803,Native fable 80% and 95% model intervals,Volatile
2026-10-01,CVL,Control Valves,Control Valves Core,CVL-01,Mean,178.05555555555554,142.18319462300963,213.92791648810146,123.19351382543307,232.91759728567803,Native fable 80% and 95% model intervals,Volatile
2026-11-01,CVL,Control Valves,Control Valves Core,CVL-01,Mean,178.05555555555554,142.18319462300963,213.92791648810146,123.19351382543307,232.91759728567803,Native fable 80% and 95% model intervals,Volatile
2026-12-01,CVL,Control Valves,Control Valves Core,CVL-01,Mean,178.05555555555554,142.18319462300963,213.92791648810146,123.19351382543307,232.91759728567803,Native fable 80% and 95% model intervals,Volatile
2027-01-01,CVL,Control Valves,Control Valves Core,CVL-01,Mean,178.05555555555554,142.18319462300963,213.92791648810146,123.19351382543307,232.91759728567803,Native fable 80% and 95% model intervals,Volatile
2027-02-01,CVL,Control Valves,Control Valves Core,CVL-01,Mean,178.05555555555554,142.18319462300963,213.92791648810146,123.19351382543307,232.91759728567803,Native fable 80% and 95% model intervals,Volatile
2027-03-01,CVL,Control Valves,Control Valves Core,CVL-01,Mean,178.05555555555554,142.18319462300963,213.92791648810146,123.19351382543307,232.91759728567803,Native fable 80% and 95% model intervals,Volatile
2027-04-01,CVL,Control Valves,Control Valves Core,CVL-01,Mean,178.05555555555554,142.18319462300963,213.92791648810146,123.19351382543307,232.91759728567803,Native fable 80% and 95% model intervals,Volatile
2027-05-01,CVL,Control Valves,Control Valves Core,CVL-01,Mean,178.05555555555554,142.18319462300963,213.92791648810146,123.19351382543307,232.91759728567803,Native fable 80% and 95% model intervals,Volatile
2027-06-01,CVL,Control Valves,Control Valves Core,CVL-01,Mean,178.05555555555554,142.18319462300963,213.92791648810146,123.19351382543307,232.91759728567803,Native fable 80% and 95% model intervals,Volatile
2026-07-01,CVL,Control Valves,Control Valves Core,CVL-01,Naive,183,137.60908415427377,228.39091584572623,113.5805847577378,252.4194152422622,Native fable 80% and 95% model intervals,Volatile
2026-08-01,CVL,Control Valves,Control Valves Core,CVL-01,Naive,183,118.80755120243813,247.19244879756187,84.82612147238325,281.17387852761675,Native fable 80% and 95% model intervals,Volatile
2026-09-01,CVL,Control Valves,Control Valves Core,CVL-01,Naive,183,104.38062755311893,261.6193724468811,62.76204576868054,303.23795423131946,Native fable 80% and 95% model intervals,Volatile
2026-10-01,CVL,Control Valves,Control Valves Core,CVL-01,Naive,183,92.21816830854753,273.78183169145245,44.16116951547559,321.8388304845244,Native fable 80% and 95% model intervals,Volatile
2026-11-01,CVL,Control Valves,Control Valves Core,CVL-01,Naive,183,81.50282660798379,284.4971733920162,27.77346856001671,338.2265314399833,Native fable 80% and 95% model intervals,Volatile
2026-12-01,CVL,Control Valves,Control Valves Core,CVL-01,Naive,183,71.81541722035917,294.18458277964083,12.957854414072528,353.04214558592747,Native fable 80% and 95% model intervals,Volatile
2027-01-01,CVL,Control Valves,Control Valves Core,CVL-01,Naive,183,62.90692489074732,303.0930751092527,0,366.66650889055245,Native fable 80% and 95% model intervals,Volatile
2027-02-01,CVL,Control Valves,Control Valves Core,CVL-01,Naive,183,54.61510240487627,311.38489759512373,0,379.3477570552335,Native fable 80% and 95% model intervals,Volatile
2027-03-01,CVL,Control Valves,Control Valves Core,CVL-01,Naive,183,46.82725246282129,319.1727475371787,0,391.2582457267866,Native fable 80% and 95% model intervals,Volatile
2027-04-01,CVL,Control Valves,Control Valves Core,CVL-01,Naive,183,39.46132084647704,326.53867915352293,0,402.52346600255805,Native fable 80% and 95% model intervals,Volatile
2027-05-01,CVL,Control Valves,Control Valves Core,CVL-01,Naive,183,32.45536324912865,333.54463675087135,0,413.2381535244623,Native fable 80% and 95% model intervals,Volatile
2027-06-01,CVL,Control Valves,Control Valves Core,CVL-01,Naive,183,25.761255106237854,340.23874489376215,0,423.4759084626389,Native fable 80% and 95% model intervals,Volatile
2026-07-01,CVL,Control Valves,Control Valves Core,CVL-01,Seasonal_Naive,187,146.53123400727964,227.46876599272036,125.10836334876235,248.89163665123766,Native fable 80% and 95% model intervals,Volatile
2026-08-01,CVL,Control Valves,Control Valves Core,CVL-01,Seasonal_Naive,208,167.53123400727964,248.46876599272036,146.10836334876234,269.89163665123766,Native fable 80% and 95% model intervals,Volatile
2026-09-01,CVL,Control Valves,Control Valves Core,CVL-01,Seasonal_Naive,178,137.53123400727964,218.46876599272036,116.10836334876235,239.89163665123766,Native fable 80% and 95% model intervals,Volatile
2026-10-01,CVL,Control Valves,Control Valves Core,CVL-01,Seasonal_Naive,183,142.53123400727964,223.46876599272036,121.10836334876235,244.89163665123766,Native fable 80% and 95% model intervals,Volatile
2026-11-01,CVL,Control Valves,Control Valves Core,CVL-01,Seasonal_Naive,174,133.53123400727964,214.46876599272036,112.10836334876235,235.89163665123766,Native fable 80% and 95% model intervals,Volatile
2026-12-01,CVL,Control Valves,Control Valves Core,CVL-01,Seasonal_Naive,217,176.53123400727964,257.46876599272036,155.10836334876234,278.89163665123766,Native fable 80% and 95% model intervals,Volatile
2027-01-01,CVL,Control Valves,Control Valves Core,CVL-01,Seasonal_Naive,157,116.53123400727964,197.46876599272036,95.10836334876235,218.89163665123766,Native fable 80% and 95% model intervals,Volatile
2027-02-01,CVL,Control Valves,Control Valves Core,CVL-01,Seasonal_Naive,149,108.53123400727964,189.46876599272036,87.10836334876235,210.89163665123766,Native fable 80% and 95% model intervals,Volatile
2027-03-01,CVL,Control Valves,Control Valves Core,CVL-01,Seasonal_Naive,163,122.53123400727964,203.46876599272036,101.10836334876235,224.89163665123766,Native fable 80% and 95% model intervals,Volatile
2027-04-01,CVL,Control Valves,Control Valves Core,CVL-01,Seasonal_Naive,185,144.53123400727964,225.46876599272036,123.10836334876235,246.89163665123766,Native fable 80% and 95% model intervals,Volatile
2027-05-01,CVL,Control Valves,Control Valves Core,CVL-01,Seasonal_Naive,148,107.53123400727964,188.46876599272036,86.10836334876235,209.89163665123766,Native fable 80% and 95% model intervals,Volatile
2027-06-01,CVL,Control Valves,Control Valves Core,CVL-01,Seasonal_Naive,183,142.53123400727964,223.46876599272036,121.10836334876235,244.89163665123766,Native fable 80% and 95% model intervals,Volatile
2026-07-01,CVL,Control Valves,Control Valves Compact,CVL-02,ARIMA,250.62889441607174,218.82722591166157,282.4305629204819,201.99243951818534,299.26534931395815,Native fable 80% and 95% model intervals,Volatile
2026-08-01,CVL,Control Valves,Control Valves Compact,CVL-02,ARIMA,262.05261119130125,230.24120201174497,293.86402037085753,213.40125921632114,310.70396316628137,Native fable 80% and 95% model intervals,Volatile
2026-09-01,CVL,Control Valves,Control Valves Compact,CVL-02,ARIMA,255.40771620987977,221.80013488176104,289.0152975379985,204.0093559865657,306.8060764331938,Native fable 80% and 95% model intervals,Volatile
2026-10-01,CVL,Control Valves,Control Valves Compact,CVL-02,ARIMA,241.20150306040708,207.1593881066053,275.24361801420883,189.13858100492945,293.2644251158847,Native fable 80% and 95% model intervals,Volatile
2026-11-01,CVL,Control Valves,Control Valves Compact,CVL-02,ARIMA,220.36274642670972,185.4297444872182,255.29574836620125,166.93733030295374,273.7881625504657,Native fable 80% and 95% model intervals,Volatile
2026-12-01,CVL,Control Valves,Control Valves Compact,CVL-02,ARIMA,199.95016229481178,163.05788766066973,236.84243692895382,143.52829716295375,256.37202742666983,Native fable 80% and 95% model intervals,Volatile
2027-01-01,CVL,Control Valves,Control Valves Compact,CVL-02,ARIMA,185.17042462502923,146.38548921925144,223.95536003080701,125.85398463009773,244.48686461996073,Native fable 80% and 95% model intervals,Volatile
2027-02-01,CVL,Control Valves,Control Valves Compact,CVL-02,ARIMA,179.27140701978178,139.59804449731627,218.9447695422473,118.5962350015651,239.94657903799845,Native fable 80% and 95% model intervals,Volatile
2027-03-01,CVL,Control Valves,Control Valves Compact,CVL-02,ARIMA,183.35419221266355,143.52680286090686,223.18158156442024,122.44345648700033,244.26492793832676,Native fable 80% and 95% model intervals,Volatile
2027-04-01,CVL,Control Valves,Control Valves Compact,CVL-02,ARIMA,195.45232148969956,155.55345729006225,235.35118568933686,134.43227441721828,256.4723685621808,Native fable 80% and 95% model intervals,Volatile
2027-05-01,CVL,Control Valves,Control Valves Compact,CVL-02,ARIMA,211.87750262505608,171.37881750702036,252.3761877430918,149.9401086202763,273.81489662983586,Native fable 80% and 95% model intervals,Volatile
2027-06-01,CVL,Control Valves,Control Valves Compact,CVL-02,ARIMA,227.96949828586273,186.3815993354483,269.55739723627715,164.36629547531876,291.5727010964067,Native fable 80% and 95% model intervals,Volatile
2026-07-01,CVL,Control Valves,Control Valves Compact,CVL-02,Drift,237.0857142857143,187.9426633531412,286.2287652182874,161.92790362256727,312.2435249488613,Native fable 80% and 95% model intervals,Volatile
2026-08-01,CVL,Control Valves,Control Valves Compact,CVL-02,Drift,237.17142857142858,166.71401044862256,307.6288466942346,129.41610629089604,344.9267508519611,Native fable 80% and 95% model intervals,Volatile
2026-09-01,CVL,Control Valves,Control Valves Compact,CVL-02,Drift,237.25714285714287,149.80644279870236,324.70784291558334,103.5128385735139,371.0014471407718,Native fable 80% and 95% model intervals,Volatile
2026-10-01,CVL,Control Valves,Control Valves Compact,CVL-02,Drift,237.34285714285716,135.04343890648735,339.64227537922693,80.88939809107092,393.7963161946434,Native fable 80% and 95% model intervals,Volatile
2026-11-01,CVL,Control Valves,Control Valves Compact,CVL-02,Drift,237.42857142857142,121.59728955317703,353.25985330396577,60.279912831751886,414.5772300253909,Native fable 80% and 95% model intervals,Volatile
2026-12-01,CVL,Control Valves,Control Valves Compact,CVL-02,Drift,237.5142857142857,109.05117969195962,365.9773917366118,41.04691919133717,433.98165223723424,Native fable 80% and 95% model intervals,Volatile
2027-01-01,CVL,Control Valves,Control Valves Compact,CVL-02,Drift,237.6,97.16203428018943,378.0379657198106,22.818665972344803,452.38133402765516,Native fable 80% and 95% model intervals,Volatile
2027-02-01,CVL,Control Valves,Control Valves Compact,CVL-02,Drift,237.68571428571428,85.77441226791527,389.5970163035133,5.357426603472874,470.01400196795566,Native fable 80% and 95% model intervals,Volatile
2027-03-01,CVL,Control Valves,Control Valves Compact,CVL-02,Drift,237.77142857142857,74.78236757475864,400.7604895680985,0,487.0416866056594,Native fable 80% and 95% model intervals,Volatile
2027-04-01,CVL,Control Valves,Control Valves Compact,CVL-02,Drift,237.85714285714286,64.11022004405129,411.60406567023443,0,503.58013075237216,Native fable 80% and 95% model intervals,Volatile
2027-05-01,CVL,Control Valves,Control Valves Compact,CVL-02,Drift,237.94285714285715,53.70192458966588,422.1837896960484,0,519.7150479706797,Native fable 80% and 95% model intervals,Volatile
2027-06-01,CVL,Control Valves,Control Valves Compact,CVL-02,Drift,238.02857142857144,43.51477210387125,432.5423707532716,0,535.5117562042493,Native fable 80% and 95% model intervals,Volatile
2026-07-01,CVL,Control Valves,Control Valves Compact,CVL-02,ETS,214.23092374145028,172.69345999410606,255.7683874887945,150.70485491773,277.7569925651706,Native fable 80% and 95% model intervals,Volatile
2026-08-01,CVL,Control Valves,Control Valves Compact,CVL-02,ETS,214.23092374145028,172.69345978166285,255.7683877012377,150.7048545928261,277.75699289007446,Native fable 80% and 95% model intervals,Volatile
2026-09-01,CVL,Control Valves,Control Valves Compact,CVL-02,ETS,214.23092374145028,172.69345956921964,255.76838791368093,150.70485426792226,277.7569932149783,Native fable 80% and 95% model intervals,Volatile
2026-10-01,CVL,Control Valves,Control Valves Compact,CVL-02,ETS,214.23092374145028,172.69345935677643,255.76838812612414,150.7048539430184,277.75699353988216,Native fable 80% and 95% model intervals,Volatile
2026-11-01,CVL,Control Valves,Control Valves Compact,CVL-02,ETS,214.23092374145028,172.6934591443332,255.76838833856738,150.70485361811456,277.756993864786,Native fable 80% and 95% model intervals,Volatile
