Product_Group_Code,Product_Group,SKU_Description,Month,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units
CVL,Control Valves,Control Valves Premium,2026-07-01,CVL-08,TiRex2,563.4609375,450.29376220703125,671.5768432617188,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Volatile,450.29376220703125,489.60107421875,517.7421264648438,541.7748413085938,563.4609375,584.8189697265625,607.7034301757812,634.6565551757812,671.5768432617188
CVL,Control Valves,Control Valves Premium,2026-08-01,CVL-08,TiRex2,560.076904296875,434.8202819824219,668.155517578125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Volatile,434.8202819824219,478.714599609375,509.223388671875,535.7566528320312,560.076904296875,583.369384765625,606.8901977539062,632.8255615234375,668.155517578125
CVL,Control Valves,Control Valves Premium,2026-09-01,CVL-08,TiRex2,564.41357421875,435.41839599609375,676.6912231445312,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Volatile,435.41839599609375,480.44403076171875,511.6477355957031,538.9388427734375,564.41357421875,588.8215942382812,613.2200317382812,640.1972045898438,676.6912231445312
CVL,Control Valves,Control Valves Premium,2026-10-01,CVL-08,TiRex2,574.45849609375,448.7882995605469,689.6434326171875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Volatile,448.7882995605469,492.5975646972656,522.6627807617188,549.0083618164062,574.45849609375,599.4668579101562,624.58740234375,651.979736328125,689.6434326171875
CVL,Control Valves,Control Valves Premium,2026-11-01,CVL-08,TiRex2,581.7967529296875,455.9809265136719,700.122314453125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Volatile,455.9809265136719,499.4066467285156,529.4962158203125,556.117431640625,581.7967529296875,607.4024047851562,632.8843994140625,660.5361328125,700.122314453125
CVL,Control Valves,Control Valves Premium,2026-12-01,CVL-08,TiRex2,585.4857177734375,458.1412048339844,701.6834716796875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Volatile,458.1412048339844,502.27423095703125,532.9517822265625,559.85595703125,585.4857177734375,610.94140625,635.9716796875,663.0614013671875,701.6834716796875
CVL,Control Valves,Control Valves Premium,2027-01-01,CVL-08,TiRex2,588.5897827148438,461.734130859375,706.7301025390625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Volatile,461.734130859375,505.6311340332031,536.2742309570312,563.0789794921875,588.5897827148438,614.14599609375,639.6448364257812,667.1646728515625,706.7301025390625
CVL,Control Valves,Control Valves Premium,2027-02-01,CVL-08,TiRex2,599.2783203125,484.362060546875,711.931640625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Volatile,484.362060546875,522.7966918945312,550.364501953125,575.2089233398438,599.2783203125,623.5496826171875,647.7979736328125,673.7405395507812,711.931640625
CVL,Control Valves,Control Valves Premium,2027-03-01,CVL-08,TiRex2,592.2761840820312,467.7178649902344,709.84375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Volatile,467.7178649902344,510.18597412109375,540.3612060546875,567.0629272460938,592.2761840820312,617.182373046875,642.666748046875,670.21337890625,709.84375
CVL,Control Valves,Control Valves Premium,2027-04-01,CVL-08,TiRex2,588.28076171875,460.28851318359375,705.5179443359375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Volatile,460.28851318359375,504.5679016113281,535.6103515625,562.878173828125,588.28076171875,613.1685791015625,638.4644165039062,665.957275390625,705.5179443359375
CVL,Control Valves,Control Valves Premium,2027-05-01,CVL-08,TiRex2,589.737060546875,465.53900146484375,711.7543334960938,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Volatile,465.53900146484375,507.9545593261719,538.0170288085938,564.622802734375,589.737060546875,614.7843017578125,640.96484375,669.7666015625,711.7543334960938
CVL,Control Valves,Control Valves Premium,2027-06-01,CVL-08,TiRex2,580.220947265625,451.8904113769531,699.8146362304688,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Volatile,451.8904113769531,496.81475830078125,527.915283203125,554.9563598632812,580.220947265625,605.0198364257812,630.71337890625,659.0819702148438,699.8146362304688
DRV,Electric Drives,Electric Drives Core,2026-07-01,DRV-01,TiRex2,159.11318969726562,135.75804138183594,188.00518798828125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,135.75804138183594,143.47242736816406,149.17544555664062,154.2343292236328,159.11318969726562,164.21267700195312,169.99087524414062,177.203125,188.00518798828125
DRV,Electric Drives,Electric Drives Core,2026-08-01,DRV-01,TiRex2,158.37965393066406,131.5869598388672,192.390625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,131.5869598388672,140.37277221679688,146.86228942871094,152.65170288085938,158.37965393066406,164.48648071289062,171.2553253173828,179.57534790039062,192.390625
DRV,Electric Drives,Electric Drives Core,2026-09-01,DRV-01,TiRex2,157.78343200683594,129.22984313964844,194.74453735351562,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,129.22984313964844,138.42164611816406,145.38536071777344,151.60665893554688,157.78343200683594,164.3406219482422,171.63299560546875,180.70616149902344,194.74453735351562
DRV,Electric Drives,Electric Drives Core,2026-10-01,DRV-01,TiRex2,156.43507385253906,127.14715576171875,194.6258544921875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,127.14715576171875,136.50360107421875,143.693603515625,150.0599365234375,156.43507385253906,163.22401428222656,170.740478515625,180.06504821777344,194.6258544921875
DRV,Electric Drives,Electric Drives Core,2026-11-01,DRV-01,TiRex2,155.56077575683594,125.65718841552734,194.99362182617188,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,125.65718841552734,135.01539611816406,142.29428100585938,148.92857360839844,155.56077575683594,162.62380981445312,170.39793395996094,179.97714233398438,194.99362182617188
DRV,Electric Drives,Electric Drives Core,2026-12-01,DRV-01,TiRex2,154.70870971679688,124.9940414428711,195.39602661132812,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,124.9940414428711,134.15626525878906,141.3294677734375,148.0189208984375,154.70870971679688,161.85971069335938,169.8201904296875,179.755126953125,195.39602661132812
DRV,Electric Drives,Electric Drives Core,2027-01-01,DRV-01,TiRex2,153.57252502441406,123.36764526367188,194.5336151123047,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,123.36764526367188,132.763427734375,139.98109436035156,146.75961303710938,153.57252502441406,160.84796142578125,168.96295166015625,178.90977478027344,194.5336151123047
DRV,Electric Drives,Electric Drives Core,2027-02-01,DRV-01,TiRex2,153.00967407226562,123.32270050048828,194.05133056640625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,123.32270050048828,132.54605102539062,139.5493621826172,146.2685089111328,153.00967407226562,160.232177734375,168.36703491210938,178.34799194335938,194.05133056640625
DRV,Electric Drives,Electric Drives Core,2027-03-01,DRV-01,TiRex2,152.18443298339844,122.52629089355469,193.2029266357422,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,122.52629089355469,131.75570678710938,138.77276611328125,145.49679565429688,152.18443298339844,159.37850952148438,167.6094970703125,177.71434020996094,193.2029266357422
DRV,Electric Drives,Electric Drives Core,2027-04-01,DRV-01,TiRex2,152.0135040283203,121.81211853027344,193.6909637451172,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,121.81211853027344,131.2967071533203,138.41259765625,145.27394104003906,152.0135040283203,159.22756958007812,167.50811767578125,177.796630859375,193.6909637451172
DRV,Electric Drives,Electric Drives Core,2027-05-01,DRV-01,TiRex2,152.36669921875,121.51593780517578,194.3403778076172,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,121.51593780517578,131.239501953125,138.4803924560547,145.4827880859375,152.36669921875,159.75978088378906,168.2134246826172,178.51739501953125,194.3403778076172
DRV,Electric Drives,Electric Drives Core,2027-06-01,DRV-01,TiRex2,152.90127563476562,121.97137451171875,195.6043243408203,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,121.97137451171875,131.7711944580078,139.00173950195312,145.98011779785156,152.90127563476562,160.3734893798828,168.98944091796875,179.5131072998047,195.6043243408203
DRV,Electric Drives,Electric Drives Compact,2026-07-01,DRV-02,TiRex2,224.72520446777344,189.2557373046875,257.7500915527344,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,189.2557373046875,200.18316650390625,209.02243041992188,217.08880615234375,224.72520446777344,231.84939575195312,238.79307556152344,246.55154418945312,257.7500915527344
DRV,Electric Drives,Electric Drives Compact,2026-08-01,DRV-02,TiRex2,220.20681762695312,180.53456115722656,258.778076171875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,180.53456115722656,192.92864990234375,202.99859619140625,211.83279418945312,220.20681762695312,228.63673400878906,236.87188720703125,245.840576171875,258.778076171875
DRV,Electric Drives,Electric Drives Compact,2026-09-01,DRV-02,TiRex2,213.5363311767578,170.62928771972656,257.04095458984375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,170.62928771972656,184.393310546875,195.20640563964844,204.66143798828125,213.5363311767578,222.56878662109375,231.7575225830078,242.0428466796875,257.04095458984375
DRV,Electric Drives,Electric Drives Compact,2026-10-01,DRV-02,TiRex2,210.90269470214844,164.91326904296875,258.40130615234375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,164.91326904296875,179.8571014404297,191.459228515625,201.55023193359375,210.90269470214844,220.57217407226562,230.61181640625,242.0592041015625,258.40130615234375
DRV,Electric Drives,Electric Drives Compact,2026-11-01,DRV-02,TiRex2,206.16397094726562,158.09124755859375,256.5714111328125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,158.09124755859375,174.12966918945312,186.12193298339844,196.48764038085938,206.16397094726562,216.2339630126953,226.92166137695312,239.10556030273438,256.5714111328125
DRV,Electric Drives,Electric Drives Compact,2026-12-01,DRV-02,TiRex2,205.07986450195312,156.13250732421875,258.1363220214844,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,156.13250732421875,172.42843627929688,184.50006103515625,195.14456176757812,205.07986450195312,215.39552307128906,226.55288696289062,239.5263671875,258.1363220214844
DRV,Electric Drives,Electric Drives Compact,2027-01-01,DRV-02,TiRex2,202.29345703125,151.75160217285156,257.35223388671875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,151.75160217285156,168.8710174560547,181.23458862304688,192.10366821289062,202.29345703125,212.8716278076172,224.58560180664062,238.07489013671875,257.35223388671875
DRV,Electric Drives,Electric Drives Compact,2027-02-01,DRV-02,TiRex2,202.73182678222656,152.93255615234375,258.06280517578125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,152.93255615234375,169.6700439453125,181.62274169921875,192.45355224609375,202.73182678222656,213.3342742919922,225.19927978515625,238.8056640625,258.06280517578125
DRV,Electric Drives,Electric Drives Compact,2027-03-01,DRV-02,TiRex2,201.10662841796875,150.1906280517578,257.70770263671875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,150.1906280517578,167.3465576171875,179.6114959716797,190.68548583984375,201.10662841796875,211.69094848632812,223.79246520996094,237.83575439453125,257.70770263671875
DRV,Electric Drives,Electric Drives Compact,2027-04-01,DRV-02,TiRex2,201.6638641357422,149.32901000976562,260.025390625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,149.32901000976562,167.1092529296875,179.54244995117188,190.88479614257812,201.6638641357422,212.5833282470703,224.9964599609375,239.41683959960938,260.025390625
DRV,Electric Drives,Electric Drives Compact,2027-05-01,DRV-02,TiRex2,201.47434997558594,149.28643798828125,260.37762451171875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,149.28643798828125,166.9039306640625,179.2247772216797,190.57493591308594,201.47434997558594,212.5587921142578,225.22911071777344,239.69581604003906,260.37762451171875
DRV,Electric Drives,Electric Drives Compact,2027-06-01,DRV-02,TiRex2,202.88453674316406,151.0529022216797,261.14215087890625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,151.0529022216797,168.40103149414062,180.5202178955078,191.8296661376953,202.88453674316406,214.09812927246094,226.77003479003906,240.98451232910156,261.14215087890625
DRV,Electric Drives,Electric Drives Standard,2026-07-01,DRV-03,TiRex2,227.3914794921875,190.54647827148438,265.57073974609375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,190.54647827148438,203.00570678710938,212.1619415283203,220.07020568847656,227.3914794921875,234.6517791748047,242.470703125,251.85638427734375,265.57073974609375
DRV,Electric Drives,Electric Drives Standard,2026-08-01,DRV-03,TiRex2,224.87252807617188,182.9093017578125,267.8774719238281,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,182.9093017578125,197.1572723388672,207.47386169433594,216.4441375732422,224.87252807617188,233.38009643554688,242.27684020996094,252.61129760742188,267.8774719238281
DRV,Electric Drives,Electric Drives Standard,2026-09-01,DRV-03,TiRex2,224.50247192382812,181.49363708496094,269.256591796875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,181.49363708496094,195.87472534179688,206.46371459960938,215.71316528320312,224.50247192382812,233.31658935546875,242.50296020507812,253.29147338867188,269.256591796875
DRV,Electric Drives,Electric Drives Standard,2026-10-01,DRV-03,TiRex2,221.8535614013672,177.11550903320312,267.5602722167969,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,177.11550903320312,192.17001342773438,203.22994995117188,212.75775146484375,221.8535614013672,230.955322265625,240.3714599609375,251.3538055419922,267.5602722167969
DRV,Electric Drives,Electric Drives Standard,2026-11-01,DRV-03,TiRex2,221.13221740722656,175.20372009277344,267.88916015625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,175.20372009277344,190.5463104248047,201.8453369140625,211.7517852783203,221.13221740722656,230.47508239746094,240.0758056640625,251.24331665039062,267.88916015625
DRV,Electric Drives,Electric Drives Standard,2026-12-01,DRV-03,TiRex2,220.6720428466797,174.78659057617188,268.8037414550781,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,174.78659057617188,189.9625701904297,201.21810913085938,211.2258758544922,220.6720428466797,230.1213836669922,239.94009399414062,251.51702880859375,268.8037414550781
DRV,Electric Drives,Electric Drives Standard,2027-01-01,DRV-03,TiRex2,221.3992919921875,175.18402099609375,270.3191833496094,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,175.18402099609375,190.46429443359375,201.72763061523438,211.8146514892578,221.3992919921875,231.0516357421875,241.15567016601562,252.86814880371094,270.3191833496094
DRV,Electric Drives,Electric Drives Standard,2027-02-01,DRV-03,TiRex2,221.32421875,175.30026245117188,269.97552490234375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,175.30026245117188,190.53746032714844,201.67124938964844,211.770751953125,221.32421875,230.9419403076172,241.0864715576172,252.734375,269.97552490234375
DRV,Electric Drives,Electric Drives Standard,2027-03-01,DRV-03,TiRex2,222.20921325683594,175.68414306640625,271.1248779296875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,175.68414306640625,191.0264892578125,202.3653564453125,212.60801696777344,222.20921325683594,231.8492431640625,242.15216064453125,253.91152954101562,271.1248779296875
DRV,Electric Drives,Electric Drives Standard,2027-04-01,DRV-03,TiRex2,222.17433166503906,175.1068878173828,271.68206787109375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,175.1068878173828,190.6979522705078,202.1009979248047,212.4743194580078,222.17433166503906,231.92152404785156,242.32496643066406,254.2011260986328,271.68206787109375
DRV,Electric Drives,Electric Drives Standard,2027-05-01,DRV-03,TiRex2,221.39877319335938,173.64744567871094,271.47039794921875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,173.64744567871094,189.58047485351562,201.11636352539062,211.60501098632812,221.39877319335938,231.26866149902344,241.871826171875,253.86843872070312,271.47039794921875
DRV,Electric Drives,Electric Drives Standard,2027-06-01,DRV-03,TiRex2,220.44969177246094,172.44329833984375,271.17730712890625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,172.44329833984375,188.5887451171875,200.15518188476562,210.62364196777344,220.44969177246094,230.35333251953125,241.0523681640625,253.24746704101562,271.17730712890625
DRV,Electric Drives,Electric Drives Heavy Duty,2026-07-01,DRV-04,TiRex2,331.9295349121094,285.5652160644531,370.68255615234375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,285.5652160644531,299.8421325683594,311.4429016113281,322.06341552734375,331.9295349121094,340.54644775390625,348.3076477050781,356.8937072753906,370.68255615234375
DRV,Electric Drives,Electric Drives Heavy Duty,2026-08-01,DRV-04,TiRex2,311.126953125,260.8634338378906,364.61553955078125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,260.8634338378906,275.6159362792969,288.00872802734375,299.5648193359375,311.126953125,322.90380859375,334.21734619140625,346.4532470703125,364.61553955078125
DRV,Electric Drives,Electric Drives Heavy Duty,2026-09-01,DRV-04,TiRex2,292.02313232421875,236.01840209960938,355.543701171875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,236.01840209960938,253.5092315673828,267.1953430175781,279.65667724609375,292.02313232421875,304.9812927246094,318.3288879394531,333.3825378417969,355.543701171875
DRV,Electric Drives,Electric Drives Heavy Duty,2026-10-01,DRV-04,TiRex2,286.2827453613281,226.353759765625,350.65838623046875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,226.353759765625,245.81385803222656,260.601806640625,273.65948486328125,286.2827453613281,299.44171142578125,313.0466613769531,328.4989318847656,350.65838623046875
DRV,Electric Drives,Electric Drives Heavy Duty,2026-11-01,DRV-04,TiRex2,281.3265380859375,217.67486572265625,348.85528564453125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,217.67486572265625,238.8271484375,254.42820739746094,268.1852722167969,281.3265380859375,294.8805847167969,308.9631042480469,325.10284423828125,348.85528564453125
DRV,Electric Drives,Electric Drives Heavy Duty,2026-12-01,DRV-04,TiRex2,281.11444091796875,215.4291534423828,353.136962890625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,215.4291534423828,237.16058349609375,253.19053649902344,267.484619140625,281.11444091796875,295.17333984375,310.0642395019531,327.6312561035156,353.136962890625
DRV,Electric Drives,Electric Drives Heavy Duty,2027-01-01,DRV-04,TiRex2,281.03662109375,214.0304718017578,354.6973571777344,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,214.0304718017578,236.1645965576172,252.34469604492188,266.9447937011719,281.03662109375,295.6324768066406,311.2200927734375,328.9890441894531,354.6973571777344
DRV,Electric Drives,Electric Drives Heavy Duty,2027-02-01,DRV-04,TiRex2,286.44451904296875,220.701416015625,358.3155822753906,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,220.701416015625,241.75296020507812,257.41387939453125,272.04266357421875,286.44451904296875,301.21441650390625,316.61102294921875,333.611572265625,358.3155822753906
DRV,Electric Drives,Electric Drives Heavy Duty,2027-03-01,DRV-04,TiRex2,287.95819091796875,219.39727783203125,362.39044189453125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,219.39727783203125,241.0328826904297,257.35736083984375,272.70465087890625,287.95819091796875,303.3107604980469,319.3601379394531,336.8291931152344,362.39044189453125
DRV,Electric Drives,Electric Drives Heavy Duty,2027-04-01,DRV-04,TiRex2,295.5567626953125,230.34344482421875,370.9117431640625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,230.34344482421875,249.4788818359375,264.65460205078125,279.8095397949219,295.5567626953125,311.56011962890625,327.9326171875,345.1665954589844,370.9117431640625
DRV,Electric Drives,Electric Drives Heavy Duty,2027-05-01,DRV-04,TiRex2,297.09375,232.1620635986328,373.2150573730469,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,232.1620635986328,250.88232421875,265.9915771484375,281.1700744628906,297.09375,313.3314514160156,329.9085693359375,347.0891418457031,373.2150573730469
DRV,Electric Drives,Electric Drives Heavy Duty,2027-06-01,DRV-04,TiRex2,298.6151123046875,235.30918884277344,373.47967529296875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,235.30918884277344,253.19869995117188,267.9898376464844,282.91485595703125,298.6151123046875,314.5089111328125,330.6711730957031,347.5712890625,373.47967529296875
DRV,Electric Drives,Electric Drives Precision,2026-07-01,DRV-05,TiRex2,368.9883728027344,314.39141845703125,419.4980773925781,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,314.39141845703125,332.5634765625,346.21697998046875,358.0907287597656,368.9883728027344,379.1340637207031,389.2751770019531,401.2287292480469,419.4980773925781
DRV,Electric Drives,Electric Drives Precision,2026-08-01,DRV-05,TiRex2,357.2585754394531,294.7303771972656,418.1095886230469,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,294.7303771972656,315.8412780761719,331.57965087890625,344.8981628417969,357.2585754394531,369.5846862792969,382.09027099609375,396.479248046875,418.1095886230469
DRV,Electric Drives,Electric Drives Precision,2026-09-01,DRV-05,TiRex2,348.68719482421875,277.2987365722656,418.0965881347656,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,277.2987365722656,301.9739074707031,319.81201171875,334.87493896484375,348.68719482421875,362.4850769042969,376.79534912109375,393.4171142578125,418.0965881347656
DRV,Electric Drives,Electric Drives Precision,2026-10-01,DRV-05,TiRex2,338.7335510253906,258.6248779296875,415.0024719238281,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,258.6248779296875,287.79522705078125,307.652587890625,324.0152282714844,338.7335510253906,353.603515625,369.3564758300781,387.9742431640625,415.0024719238281
DRV,Electric Drives,Electric Drives Precision,2026-11-01,DRV-05,TiRex2,336.82440185546875,250.2498321533203,415.708984375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,250.2498321533203,282.5873718261719,303.7679138183594,321.1661682128906,336.82440185546875,352.42889404296875,368.7991638183594,387.8274230957031,415.708984375
DRV,Electric Drives,Electric Drives Precision,2026-12-01,DRV-05,TiRex2,336.9632568359375,247.49465942382812,420.39434814453125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,247.49465942382812,280.7507019042969,302.60382080078125,320.6805725097656,336.9632568359375,353.15521240234375,370.26434326171875,390.53570556640625,420.39434814453125
DRV,Electric Drives,Electric Drives Precision,2027-01-01,DRV-05,TiRex2,342.2980651855469,252.40185546875,426.4851989746094,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,252.40185546875,285.01715087890625,306.8834228515625,325.38232421875,342.2980651855469,358.96923828125,376.4573059082031,396.68408203125,426.4851989746094
DRV,Electric Drives,Electric Drives Precision,2027-02-01,DRV-05,TiRex2,346.7054443359375,259.3740234375,430.3716125488281,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,259.3740234375,289.99713134765625,311.291015625,329.66845703125,346.7054443359375,363.27679443359375,380.5604553222656,400.4927978515625,430.3716125488281
DRV,Electric Drives,Electric Drives Precision,2027-03-01,DRV-05,TiRex2,351.4892578125,263.2939758300781,434.60919189453125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,263.2939758300781,293.0950622558594,314.6541748046875,333.6610412597656,351.4892578125,368.2328796386719,385.4823303222656,405.0523681640625,434.60919189453125
DRV,Electric Drives,Electric Drives Precision,2027-04-01,DRV-05,TiRex2,350.6275634765625,261.5799560546875,440.2690124511719,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,261.5799560546875,291.4109191894531,313.2257385253906,332.3514709472656,350.6275634765625,368.1645202636719,386.59356689453125,407.84991455078125,440.2690124511719
DRV,Electric Drives,Electric Drives Precision,2027-05-01,DRV-05,TiRex2,351.5201110839844,260.18096923828125,440.2579040527344,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,260.18096923828125,290.6200256347656,313.174072265625,332.8042907714844,351.5201110839844,369.29498291015625,387.7498779296875,408.5220031738281,440.2579040527344
DRV,Electric Drives,Electric Drives Precision,2027-06-01,DRV-05,TiRex2,349.2269287109375,259.0427551269531,438.8872985839844,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,259.0427551269531,288.9229736328125,311.40863037109375,330.75750732421875,349.2269287109375,366.84228515625,385.3104553222656,406.43304443359375,438.8872985839844
DRV,Electric Drives,Electric Drives High Capacity,2026-07-01,DRV-06,TiRex2,346.1389465332031,291.40606689453125,408.11810302734375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,291.40606689453125,309.88629150390625,323.2285461425781,334.9872131347656,346.1389465332031,357.7242126464844,370.532958984375,385.9528503417969,408.11810302734375
DRV,Electric Drives,Electric Drives High Capacity,2026-08-01,DRV-06,TiRex2,348.8792419433594,282.762451171875,422.62982177734375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,282.762451171875,305.0422668457031,320.9685974121094,335.16888427734375,348.8792419433594,362.7091064453125,377.7027282714844,395.8810729980469,422.62982177734375
DRV,Electric Drives,Electric Drives High Capacity,2026-09-01,DRV-06,TiRex2,348.94696044921875,277.3040466308594,429.78466796875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,277.3040466308594,301.6802978515625,318.9413146972656,334.17584228515625,348.94696044921875,364.00079345703125,380.48358154296875,400.66094970703125,429.78466796875
DRV,Electric Drives,Electric Drives High Capacity,2026-10-01,DRV-06,TiRex2,349.53619384765625,274.2484436035156,429.7337951660156,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,274.2484436035156,299.81805419921875,317.9833068847656,333.9688720703125,349.53619384765625,365.109375,381.7765808105469,401.5616760253906,429.7337951660156
DRV,Electric Drives,Electric Drives High Capacity,2026-11-01,DRV-06,TiRex2,353.7816467285156,273.6539611816406,436.890625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,273.6539611816406,300.978515625,320.35980224609375,337.4604797363281,353.7816467285156,369.9949951171875,387.13299560546875,407.45794677734375,436.890625
DRV,Electric Drives,Electric Drives High Capacity,2026-12-01,DRV-06,TiRex2,365.5632019042969,280.58331298828125,459.26123046875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,280.58331298828125,309.00811767578125,329.8816833496094,348.2145690917969,365.5632019042969,383.07928466796875,401.9660949707031,425.05877685546875,459.26123046875
DRV,Electric Drives,Electric Drives High Capacity,2027-01-01,DRV-06,TiRex2,375.9296875,290.5416259765625,478.9696350097656,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,290.5416259765625,318.7945251464844,339.6287841796875,358.139892578125,375.9296875,394.557373046875,415.1777038574219,440.5710144042969,478.9696350097656
DRV,Electric Drives,Electric Drives High Capacity,2027-02-01,DRV-06,TiRex2,381.41046142578125,299.7508239746094,483.062744140625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,299.7508239746094,326.0343017578125,345.8092956542969,363.81658935546875,381.41046142578125,399.9593505859375,420.538330078125,445.4122314453125,483.062744140625
DRV,Electric Drives,Electric Drives High Capacity,2027-03-01,DRV-06,TiRex2,382.4724426269531,298.4953918457031,485.17230224609375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,298.4953918457031,325.3257751464844,345.7471008300781,364.3821105957031,382.4724426269531,401.2649230957031,422.16656494140625,447.13818359375,485.17230224609375
DRV,Electric Drives,Electric Drives High Capacity,2027-04-01,DRV-06,TiRex2,378.8802490234375,293.5467529296875,480.93585205078125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Trending,293.5467529296875,320.95361328125,341.7177734375,360.6282958984375,378.8802490234375,397.8229064941406,418.623291015625,443.2076416015625,480.93585205078125
