Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Observed,Trend,Seasonal,Remainder,Seasonally_Adjusted,Demand_Profile
2025-05-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,757,840.1120648077914,13.055842081097751,-96.1679068888892,743.9441579189022,Seasonal
2025-06-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,962,841.3665124235703,75.04101696810861,45.59247060832115,886.9589830318914,Seasonal
2025-07-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,763,842.6209600393491,-69.24013711570831,-10.380822923640835,832.2401371157083,Seasonal
2025-08-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,729,846.6674966292966,-116.29391185344745,-1.3735847758491673,845.2939118534474,Seasonal
2025-09-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,647,850.714033219244,-122.89902983010712,-80.8150033891369,769.8990298301071,Seasonal
2025-10-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,806,853.9814910547435,-102.7080684787606,54.72657742401714,908.7080684787607,Seasonal
2025-11-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,764,857.248948890243,-90.27229794089978,-2.9766509493432523,854.2722979408998,Seasonal
2025-12-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,769,859.7042518228235,-88.5574366909219,-2.146815131901576,857.5574366909219,Seasonal
2026-01-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,909,862.159554755404,48.22496115473484,-1.3845159101388163,860.7750388452652,Seasonal
2026-02-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,1094,861.4412200110584,228.7172660516033,3.841513937338391,865.2827339483968,Seasonal
2026-03-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,1026,860.7228852667128,132.66117197802313,32.615942755264086,893.3388280219768,Seasonal
2026-04-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,933,859.4968666093735,92.27065163203774,-18.767518241411153,840.7293483679623,Seasonal
2026-05-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,890,858.2708479520343,13.055842081097751,18.67330996686792,876.9441579189022,Seasonal
2026-06-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,909,856.6410150997569,75.04101696810861,-22.68203206786552,833.9589830318914,Seasonal
2023-07-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,780,997.1607375108523,-184.1486581962384,-33.01207931461397,964.1486581962383,Seasonal
2023-08-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,832,1004.347819271322,-198.590646414016,26.242827142693955,1030.590646414016,Seasonal
2023-09-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,852,1011.5349010317917,-195.54399468007608,36.00909364828442,1047.5439946800761,Seasonal
2023-10-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,821,1019.4765913643694,48.58448689478225,-247.0610782591516,772.4155131052178,Seasonal
2023-11-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,929,1027.4182816969471,-80.28990765290793,-18.12837404403922,1009.2899076529079,Seasonal
2023-12-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1052,1033.613651509172,66.36496122956447,-47.9786127387365,985.6350387704356,Seasonal
2024-01-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1250,1039.809021321397,172.37449523513112,37.816483443471725,1077.6255047648688,Seasonal
2024-02-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,993,1048.2139319332573,301.4562654051126,-356.6701973383699,691.5437345948874,Seasonal
2024-03-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1115,1056.6188425451173,84.32363676332592,-25.942479308443353,1030.676363236674,Seasonal
2024-04-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1141,1057.0206324050907,33.75077460406073,50.22859299084848,1107.2492253959392,Seasonal
2024-05-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1056,1057.4224222650641,-14.77592395544926,13.353501690385201,1070.7759239554493,Seasonal
2024-06-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,777,1044.8029499633394,-33.50549852494039,-234.29745143839898,810.5054985249404,Seasonal
2024-07-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,891,1032.1834776616145,-184.1486581962384,42.96518053462387,1075.1486581962383,Seasonal
2024-08-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,835,1019.0810239369828,-198.590646414016,14.50962247703319,1033.590646414016,Seasonal
2024-09-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,746,1005.9785702123512,-195.54399468007608,-64.43457553227506,941.5439946800761,Seasonal
2024-10-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1002,997.0242541686989,48.58448689478225,-43.60874106348115,953.4155131052178,Seasonal
2024-11-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,880,988.0699381250466,-80.28990765290793,-27.78003047213872,960.2899076529079,Seasonal
2024-12-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1109,987.0228079547746,66.36496122956447,55.61223081566095,1042.6350387704356,Seasonal
2025-01-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1123,985.9756777845025,172.37449523513112,-35.350173019633644,950.6255047648689,Seasonal
2025-02-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1305,988.9747573025329,301.4562654051126,14.568977292354475,1003.5437345948874,Seasonal
2025-03-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1103,991.9738368205632,84.32363676332592,26.702526416110913,1018.6763632366741,Seasonal
2025-04-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,990,993.8346199447867,33.75077460406073,-37.58539454884749,956.2492253959392,Seasonal
2025-05-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1008,995.6954030690102,-14.77592395544926,27.08052088643899,1022.7759239554492,Seasonal
2025-06-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,933,1003.4681085864056,-33.50549852494039,-36.96261006146517,966.5054985249404,Seasonal
2025-07-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,822,1011.2408141038011,-184.1486581962384,-5.092155907562756,1006.1486581962383,Seasonal
2025-08-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,782,1019.8302917100184,-198.590646414016,-39.239645296002436,980.590646414016,Seasonal
2025-09-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,856,1028.4197693162357,-195.54399468007608,23.124225363840424,1051.5439946800761,Seasonal
2025-10-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1123,1028.1911088946615,48.58448689478225,46.22440421055626,1074.4155131052178,Seasonal
2025-11-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1002,1027.9624484730873,-80.28990765290793,54.32745917982061,1082.289907652908,Seasonal
2025-12-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1082,1017.8010140298087,66.36496122956447,-2.1659752593731127,1015.6350387704356,Seasonal
2026-01-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,920,1007.6395795865301,172.37449523513112,-260.0140748216612,747.6255047648689,Seasonal
2026-02-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1284,994.885287222055,301.4562654051126,-12.34155262716763,982.5437345948874,Seasonal
2026-03-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,1069,982.13099485758,84.32363676332592,2.545368379094043,984.6763632366741,Seasonal
2026-04-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,996,968.8001181427771,33.75077460406073,-6.550892746837917,962.2492253959392,Seasonal
2026-05-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,902,955.4692414279742,-14.77592395544926,-38.693317472524996,916.7759239554492,Seasonal
2026-06-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,948,942.0010293195264,-33.50549852494039,39.50446920541401,981.5054985249404,Seasonal
2023-07-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,964,1088.0033739396943,-277.07365269124546,153.0702787515513,1241.0736526912456,Seasonal
2023-08-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,900,1098.665097778895,-183.63882382025957,-15.026273958635329,1083.6388238202596,Seasonal
2023-09-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,944,1109.3268216180957,-176.4241848708208,11.097363252725017,1120.4241848708207,Seasonal
2023-10-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1223,1119.8036198714526,88.20170414222528,14.994675986322136,1134.7982958577747,Seasonal
2023-11-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1244,1130.2804181248096,142.34945179764972,-28.629869922459193,1101.6505482023504,Seasonal
2023-12-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1400,1140.5892316483923,237.03775766560753,22.373010686000043,1162.9622423343924,Seasonal
2024-01-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1474,1150.8980451719751,313.46031133935526,9.641643488669615,1160.5396886606447,Seasonal
2024-02-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1380,1160.873397671531,227.0109153607195,-7.884313032250475,1152.9890846392805,Seasonal
2024-03-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1162,1170.8487501710867,26.402014869603978,-35.250765040690794,1135.597985130396,Seasonal
2024-04-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1245,1179.5807886326575,43.14560026963012,22.27361109771232,1201.8543997303698,Seasonal
2024-05-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1023,1188.312827094228,-175.8291474541286,10.516320359900647,1198.8291474541286,Seasonal
2024-06-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,924,1195.598041086677,-264.64194682692755,-6.956094259749307,1188.6419468269278,Seasonal
2024-07-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,943,1202.8832550791262,-277.07365269124546,17.19039761211934,1220.0736526912456,Seasonal
2024-08-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,862,1208.9178467561692,-183.63882382025957,-163.27902293590955,1045.6388238202596,Seasonal
2024-09-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1029,1214.952438433212,-176.4241848708208,-9.528253562391228,1205.4241848708207,Seasonal
2024-10-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1292,1216.8356004945626,88.20170414222528,-13.037304636787894,1203.7982958577747,Seasonal
2024-11-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1395,1218.7187625559134,142.34945179764972,33.93178564643699,1252.6505482023504,Seasonal
2024-12-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1616,1218.721645840803,237.03775766560753,160.24059649358946,1378.9622423343924,Seasonal
2025-01-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1305,1218.7245291256925,313.46031133935526,-227.18484046504773,991.5396886606447,Seasonal
2025-02-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1435,1214.7632390268236,227.0109153607195,-6.774154387543149,1207.9890846392805,Seasonal
2025-03-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1262,1210.8019489279548,26.402014869603978,24.7960362024412,1235.597985130396,Seasonal
2025-04-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,960,1204.2761252433352,43.14560026963012,-287.4217255129653,916.8543997303699,Seasonal
2025-05-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1017,1197.7503015587154,-175.8291474541286,-4.921154104586776,1192.8291474541286,Seasonal
2025-06-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,900,1195.1308160702088,-264.64194682692755,-30.488869243280988,1164.6419468269278,Seasonal
2025-07-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,897,1192.5113305817022,-277.07365269124546,-18.437677890456598,1174.0736526912456,Seasonal
2025-08-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1027,1193.492151088271,-183.63882382025957,17.1466727319887,1210.6388238202596,Seasonal
2025-09-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1123,1194.47297159484,-176.4241848708208,104.95121327598076,1299.4241848708207,Seasonal
2025-10-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1288,1200.7003794357856,88.20170414222528,-0.9020835780108882,1199.7982958577747,Seasonal
2025-11-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1347,1206.9277872767311,142.34945179764972,-2.277239074380759,1204.6505482023504,Seasonal
2025-12-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1429,1214.7874003078587,237.03775766560753,-22.825157973466276,1191.9622423343924,Seasonal
2026-01-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1525,1222.6470133389864,313.46031133935526,-11.107324678341683,1211.5396886606447,Seasonal
2026-02-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1473,1234.5089205792806,227.0109153607195,11.480164059999879,1245.9890846392805,Seasonal
2026-03-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1274,1246.3708278195745,26.402014869603978,1.2271573108214398,1247.597985130396,Seasonal
2026-04-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1275,1259.2012268767617,43.14560026963012,-27.346827146391888,1231.8543997303698,Seasonal
2026-05-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1085,1272.0316259339488,-175.8291474541286,-11.202478479820229,1260.8291474541286,Seasonal
2026-06-01,CNV,Conveying Components,Conveying Components Premium,CNV-08,1066,1285.2906232635105,-264.64194682692755,45.351323563417054,1330.6419468269276,Seasonal
2023-07-01,CVL,Control Valves,Control Valves Core,CVL-01,176,157.9565607858013,23.27077068609991,-5.227331471901209,152.72922931390008,Volatile
2023-08-01,CVL,Control Valves,Control Valves Core,CVL-01,187,160.38349879708625,24.810860008977134,1.8056411939366228,162.18913999102287,Volatile
2023-09-01,CVL,Control Valves,Control Valves Core,CVL-01,176,162.8104368083712,16.886460817341963,-3.696897625713177,159.11353918265803,Volatile
2023-10-01,CVL,Control Valves,Control Valves Core,CVL-01,245,165.02511228449987,16.667982591004133,63.306905124495984,228.33201740899585,Volatile
2023-11-01,CVL,Control Valves,Control Valves Core,CVL-01,202,167.23978776062853,17.129163775231987,17.631048464139496,184.87083622476803,Volatile
2023-12-01,CVL,Control Valves,Control Valves Core,CVL-01,223,169.5604726420853,48.675339354324926,4.764188003589766,174.32466064567507,Volatile
2024-01-01,CVL,Control Valves,Control Valves Core,CVL-01,132,171.88115752354207,-32.855415565909446,-7.0257419576326186,164.85541556590945,Volatile
2024-02-01,CVL,Control Valves,Control Valves Core,CVL-01,155,172.0617176736222,-17.39867578328226,0.3369581096600598,172.39867578328227,Volatile
2024-03-01,CVL,Control Valves,Control Valves Core,CVL-01,155,172.24227782370235,-17.85223494654854,0.6099571228461969,172.85223494654855,Volatile
2024-04-01,CVL,Control Valves,Control Valves Core,CVL-01,157,173.1465642571515,-15.306536123445905,-0.8400281337056015,172.3065361234459,Volatile
2024-05-01,CVL,Control Valves,Control Valves Core,CVL-01,191,174.05085069060067,-51.679254149806674,68.628403459206,242.67925414980667,Volatile
2024-06-01,CVL,Control Valves,Control Valves Core,CVL-01,153,175.76262709312846,-12.348451950409334,-10.414175142719131,165.34845195040933,Volatile
2024-07-01,CVL,Control Valves,Control Valves Core,CVL-01,216,177.47440349565625,23.27077068609991,15.25482581824383,192.72922931390008,Volatile
2024-08-01,CVL,Control Valves,Control Valves Core,CVL-01,182,178.78163534327052,24.810860008977134,-21.592495352247653,157.18913999102287,Volatile
2024-09-01,CVL,Control Valves,Control Valves Core,CVL-01,224,180.0888671908848,16.886460817341963,27.024671991773232,207.11353918265803,Volatile
2024-10-01,CVL,Control Valves,Control Valves Core,CVL-01,201,181.1112430340042,16.667982591004133,3.220774374991663,184.33201740899585,Volatile
2024-11-01,CVL,Control Valves,Control Valves Core,CVL-01,197,182.13361887712358,17.129163775231987,-2.262782652355554,179.87083622476803,Volatile
2024-12-01,CVL,Control Valves,Control Valves Core,CVL-01,174,181.56289556919623,48.675339354324926,-56.23823492352116,125.32466064567507,Volatile
2025-01-01,CVL,Control Valves,Control Valves Core,CVL-01,143,180.99217226126888,-32.855415565909446,-5.1367566953594235,175.85541556590945,Volatile
2025-02-01,CVL,Control Valves,Control Valves Core,CVL-01,175,179.77131695805295,-17.39867578328226,12.627358825229322,192.39867578328227,Volatile
2025-03-01,CVL,Control Valves,Control Valves Core,CVL-01,164,178.55046165483702,-17.85223494654854,3.301773291711527,181.85223494654855,Volatile
2025-04-01,CVL,Control Valves,Control Valves Core,CVL-01,152,177.35718627289185,-15.306536123445905,-10.050650149445943,167.3065361234459,Volatile
2025-05-01,CVL,Control Valves,Control Valves Core,CVL-01,119,176.16391089094668,-51.679254149806674,-5.4846567411400144,170.67925414980667,Volatile
2025-06-01,CVL,Control Valves,Control Valves Core,CVL-01,179,174.00179470324127,-12.348451950409334,17.346657247168054,191.34845195040933,Volatile
2025-07-01,CVL,Control Valves,Control Valves Core,CVL-01,187,171.83967851553584,23.27077068609991,-8.11044920163576,163.72922931390008,Volatile
2025-08-01,CVL,Control Valves,Control Valves Core,CVL-01,208,170.89053406923932,24.810860008977134,12.298605921783548,183.18913999102287,Volatile
2025-09-01,CVL,Control Valves,Control Valves Core,CVL-01,178,169.94138962294278,16.886460817341963,-8.827850440284749,161.11353918265803,Volatile
2025-10-01,CVL,Control Valves,Control Valves Core,CVL-01,183,170.15791970157898,16.667982591004133,-3.825902292583123,166.33201740899585,Volatile
2025-11-01,CVL,Control Valves,Control Valves Core,CVL-01,174,170.37444978021517,17.129163775231987,-13.503613555447146,156.87083622476803,Volatile
2025-12-01,CVL,Control Valves,Control Valves Core,CVL-01,217,173.7011335781132,48.675339354324926,-5.3764729324381335,168.32466064567507,Volatile
2026-01-01,CVL,Control Valves,Control Valves Core,CVL-01,157,177.02781737601123,-32.855415565909446,12.827598189898225,189.85541556590945,Volatile
2026-02-01,CVL,Control Valves,Control Valves Core,CVL-01,149,181.39644206056437,-17.39867578328226,-14.997766277282096,166.39867578328227,Volatile
2026-03-01,CVL,Control Valves,Control Valves Core,CVL-01,163,185.76506674511748,-17.85223494654854,-4.912831798568931,180.85223494654855,Volatile
2026-04-01,CVL,Control Valves,Control Valves Core,CVL-01,185,190.30559781127292,-15.306536123445905,10.000938312172991,200.3065361234459,Volatile
2026-05-01,CVL,Control Valves,Control Valves Core,CVL-01,148,194.84612887742836,-51.679254149806674,4.833125272378311,199.67925414980667,Volatile
2026-06-01,CVL,Control Valves,Control Valves Core,CVL-01,183,199.55450990430975,-12.348451950409334,-4.206057953900427,195.34845195040933,Volatile
2023-07-01,CVL,Control Valves,Control Valves Compact,CVL-02,234,195.05786417998436,34.13828971517601,4.803846104839636,199.861710284824,Volatile
2023-08-01,CVL,Control Valves,Control Valves Compact,CVL-02,284,199.17949831316963,34.655418863686336,50.16508282314402,249.34458113631365,Volatile
2023-09-01,CVL,Control Valves,Control Valves Compact,CVL-02,229,203.3011324463549,30.5201444165234,-4.821276862878307,198.4798555834766,Volatile
2023-10-01,CVL,Control Valves,Control Valves Compact,CVL-02,226,207.59320208444302,10.284407823204754,8.12239009235222,215.71559217679524,Volatile
2023-11-01,CVL,Control Valves,Control Valves Compact,CVL-02,207,211.88527172253117,5.3825175445640925,-10.267789267095253,201.61748245543592,Volatile
2023-12-01,CVL,Control Valves,Control Valves Compact,CVL-02,182,216.3852669867023,-29.995402477295826,-4.389864509406465,211.99540247729584,Volatile
2024-01-01,CVL,Control Valves,Control Valves Compact,CVL-02,155,220.88526225087344,-60.48303661448319,-5.402225636390256,215.48303661448318,Volatile
2024-02-01,CVL,Control Valves,Control Valves Compact,CVL-02,219,224.86235583108757,-21.27197668254884,15.409620851461256,240.27197668254883,Volatile
2024-03-01,CVL,Control Valves,Control Valves Compact,CVL-02,203,228.8394494113017,-26.691383280246487,0.8519338689447977,229.6913832802465,Volatile
2024-04-01,CVL,Control Valves,Control Valves Compact,CVL-02,219,231.34606440727623,-24.335517473348723,11.989453066072485,243.33551747334872,Volatile
2024-05-01,CVL,Control Valves,Control Valves Compact,CVL-02,248,233.85267940325073,17.11307846782493,-2.9657578710756525,230.88692153217508,Volatile
2024-06-01,CVL,Control Valves,Control Valves Compact,CVL-02,205,234.07855280726287,30.683460512814808,-59.76201332007767,174.3165394871852,Volatile
2024-07-01,CVL,Control Valves,Control Valves Compact,CVL-02,263,234.304426211275,34.13828971517601,-5.442715926451001,228.861710284824,Volatile
2024-08-01,CVL,Control Valves,Control Valves Compact,CVL-02,191,233.20504587954133,34.655418863686336,-76.86046474322768,156.34458113631365,Volatile
2024-09-01,CVL,Control Valves,Control Valves Compact,CVL-02,285,232.10566554780763,30.5201444165234,22.37419003566896,254.4798555834766,Volatile
2024-10-01,CVL,Control Valves,Control Valves Compact,CVL-02,239,230.715858424163,10.284407823204754,-2.0002662473677617,228.71559217679524,Volatile
2024-11-01,CVL,Control Valves,Control Valves Compact,CVL-02,235,229.3260513005184,5.3825175445640925,0.29143115491751814,229.61748245543592,Volatile
2024-12-01,CVL,Control Valves,Control Valves Compact,CVL-02,193,225.9289278551184,-29.995402477295826,-2.933525377822548,222.99540247729584,Volatile
2025-01-01,CVL,Control Valves,Control Valves Compact,CVL-02,168,222.53180440971838,-60.48303661448319,5.951232204764807,228.48303661448318,Volatile
2025-02-01,CVL,Control Valves,Control Valves Compact,CVL-02,190,219.42771434789955,-21.27197668254884,-8.155737665350728,211.27197668254883,Volatile
2025-03-01,CVL,Control Valves,Control Valves Compact,CVL-02,197,216.3236242860807,-26.691383280246487,7.367758994165797,223.6913832802465,Volatile
2025-04-01,CVL,Control Valves,Control Valves Compact,CVL-02,171,213.71694572997873,-24.335517473348723,-18.381428256630016,195.33551747334872,Volatile
2025-05-01,CVL,Control Valves,Control Valves Compact,CVL-02,243,211.11026717387676,17.11307846782493,14.776654358298316,225.88692153217508,Volatile
2025-06-01,CVL,Control Valves,Control Valves Compact,CVL-02,231,209.27338430627134,30.683460512814808,-8.956844819086143,200.3165394871852,Volatile
2025-07-01,CVL,Control Valves,Control Valves Compact,CVL-02,243,207.43650143866594,34.13828971517601,1.425208846158057,208.861710284824,Volatile
2025-08-01,CVL,Control Valves,Control Valves Compact,CVL-02,242,207.05308681413595,34.655418863686336,0.291494322177698,207.34458113631365,Volatile
2025-09-01,CVL,Control Valves,Control Valves Compact,CVL-02,229,206.66967218960596,30.5201444165234,-8.18981660612937,198.4798555834766,Volatile
2025-10-01,CVL,Control Valves,Control Valves Compact,CVL-02,211,205.69752810931556,10.284407823204754,-4.981935932520315,200.71559217679524,Volatile
2025-11-01,CVL,Control Valves,Control Valves Compact,CVL-02,221,204.72538402902518,5.3825175445640925,10.89209842641074,215.61748245543592,Volatile
2025-12-01,CVL,Control Valves,Control Valves Compact,CVL-02,182,203.4439144077233,-29.995402477295826,8.551488069572542,211.99540247729584,Volatile
2026-01-01,CVL,Control Valves,Control Valves Compact,CVL-02,205,202.1624447864214,-60.48303661448319,63.32059182806185,265.48303661448324,Volatile
2026-02-01,CVL,Control Valves,Control Valves Compact,CVL-02,176,201.17731172825955,-21.27197668254884,-3.9053350457107285,197.27197668254883,Volatile
2026-03-01,CVL,Control Valves,Control Valves Compact,CVL-02,166,200.19217867009772,-26.691383280246487,-7.50079538985122,192.6913832802465,Volatile
2026-04-01,CVL,Control Valves,Control Valves Compact,CVL-02,178,199.04194609916874,-24.335517473348723,3.293571374179976,202.33551747334872,Volatile
2026-05-01,CVL,Control Valves,Control Valves Compact,CVL-02,206,197.89171352823973,17.11307846782493,-9.004791996064654,188.88692153217508,Volatile
2026-06-01,CVL,Control Valves,Control Valves Compact,CVL-02,237,196.7317154519791,30.683460512814808,9.584824035206083,206.3165394871852,Volatile
2023-07-01,CVL,Control Valves,Control Valves Standard,CVL-03,313,291.89087560886236,26.713746137940404,-5.6046217468027635,286.2862538620596,Volatile
2023-08-01,CVL,Control Valves,Control Valves Standard,CVL-03,299,288.46042746568344,6.806537589383911,3.7330349449326263,292.19346241061606,Volatile
2023-09-01,CVL,Control Valves,Control Valves Standard,CVL-03,271,285.0299793225045,-16.050424090258367,2.0204447677538724,287.0504240902584,Volatile
2023-10-01,CVL,Control Valves,Control Valves Standard,CVL-03,259,281.4659704047408,-22.132095402772126,-0.3338750019686927,281.1320954027721,Volatile
2023-11-01,CVL,Control Valves,Control Valves Standard,CVL-03,245,277.9019614869771,-34.657610508745684,1.7556490217685905,279.6576105087457,Volatile
2023-12-01,CVL,Control Valves,Control Valves Standard,CVL-03,226,274.0034253071304,-45.36972066012996,-2.6337046470003997,271.36972066013,Volatile
2024-01-01,CVL,Control Valves,Control Valves Standard,CVL-03,195,270.1048891272837,-25.357013223033128,-49.74787590425055,220.35701322303314,Volatile
2024-02-01,CVL,Control Valves,Control Valves Standard,CVL-03,265,265.7433278377449,-20.964650731225507,20.22132289348059,285.9646507312255,Volatile
2024-03-01,CVL,Control Valves,Control Valves Standard,CVL-03,269,261.38176654820614,13.32871108685668,-5.71047763506283,255.67128891314331,Volatile
2024-04-01,CVL,Control Valves,Control Valves Standard,CVL-03,312,257.6364416937556,54.888207895656954,-0.5246495894125474,257.11179210434307,Volatile
2024-05-01,CVL,Control Valves,Control Valves Standard,CVL-03,291,253.8911168393051,43.832854750855645,-6.723971590160744,247.16714524914437,Volatile
2024-06-01,CVL,Control Valves,Control Valves Standard,CVL-03,261,251.86383008416328,18.961467663689998,-9.825297747853284,242.03853233631,Volatile
2024-07-01,CVL,Control Valves,Control Valves Standard,CVL-03,284,249.83654332902145,26.713746137940404,7.449710533038143,257.2862538620596,Volatile
2024-08-01,CVL,Control Valves,Control Valves Standard,CVL-03,302,248.78558891776834,6.806537589383911,46.40787349284773,295.19346241061606,Volatile
2024-09-01,CVL,Control Valves,Control Valves Standard,CVL-03,229,247.73463450651525,-16.050424090258367,-2.6842104162568887,245.05042409025836,Volatile
2024-10-01,CVL,Control Valves,Control Valves Standard,CVL-03,305,247.41851578656917,-22.132095402772126,79.71357961620294,327.1320954027721,Volatile
2024-11-01,CVL,Control Valves,Control Valves Standard,CVL-03,219,247.10239706662307,-34.657610508745684,6.555213442122607,253.65761050874568,Volatile
2024-12-01,CVL,Control Valves,Control Valves Standard,CVL-03,194,247.64885641415657,-45.36972066012996,-8.279135754026612,239.36972066012996,Volatile
2025-01-01,CVL,Control Valves,Control Valves Standard,CVL-03,215,248.1953157616901,-25.357013223033128,-7.838302538656961,240.35701322303314,Volatile
2025-02-01,CVL,Control Valves,Control Valves Standard,CVL-03,227,249.40179749544993,-20.964650731225507,-1.4371467642244227,247.9646507312255,Volatile
2025-03-01,CVL,Control Valves,Control Valves Standard,CVL-03,272,250.60827922920976,13.32871108685668,8.063009683933558,258.6712889131433,Volatile
2025-04-01,CVL,Control Valves,Control Valves Standard,CVL-03,232,251.38935941465496,54.888207895656954,-74.27756731031192,177.11179210434304,Volatile
2025-05-01,CVL,Control Valves,Control Valves Standard,CVL-03,302,252.17043960010014,43.832854750855645,5.99670564904423,258.16714524914437,Volatile
2025-06-01,CVL,Control Valves,Control Valves Standard,CVL-03,275,251.48417005538525,18.961467663689998,4.554362280924778,256.03853233631,Volatile
2025-07-01,CVL,Control Valves,Control Valves Standard,CVL-03,275,250.79790051067036,26.713746137940404,-2.511646648610764,248.2862538620596,Volatile
2025-08-01,CVL,Control Valves,Control Valves Standard,CVL-03,253,250.6076618777043,6.806537589383911,-4.414199467088196,246.1934624106161,Volatile
2025-09-01,CVL,Control Valves,Control Valves Standard,CVL-03,306,250.41742324473822,-16.050424090258367,71.63300084552017,322.0504240902584,Volatile
2025-10-01,CVL,Control Valves,Control Valves Standard,CVL-03,187,250.1101893847568,-22.132095402772126,-40.97809398198467,209.13209540277214,Volatile
